,rna,mol,label
26041,7,1069,0
26042,8,1069,0
26043,9,1069,0
26044,10,1069,0
26045,11,1069,0
26046,12,1069,0.0
26047,13,1069,0
26048,14,1069,0.0
26049,15,1069,0.0
26050,16,1069,0.0
26051,17,1069,1.0
26052,18,1069,1.0
26053,19,1069,0
26054,20,1069,0.0
26055,21,1069,0
26056,22,1069,0.0
26057,23,1069,0.0
26058,24,1069,0.0
26059,25,1069,0
26060,0,1070,0
26061,1,1070,0
26062,2,1070,0.0
26063,3,1070,0.0
26064,4,1070,0
26065,5,1070,0
26066,6,1070,0.0
26067,7,1070,0
26068,8,1070,0
26069,9,1070,0
26070,10,1070,0
26071,11,1070,0
26072,12,1070,0.0
26073,13,1070,0
26074,14,1070,0.0
26075,15,1070,0.0
26076,16,1070,0.0
26077,17,1070,0.0
26078,18,1070,0.0
26079,19,1070,1
26080,20,1070,0.0
26081,21,1070,0
26082,22,1070,0.0
26083,23,1070,0.0
26084,24,1070,0.0
26085,25,1070,0
26086,0,1071,0
26087,1,1071,0
26088,2,1071,0.0
26089,3,1071,0.0
26090,4,1071,0
26091,5,1071,0
26092,6,1071,1.0
26093,7,1071,0
26094,8,1071,0
26095,9,1071,0
26096,10,1071,0
26097,11,1071,0
26098,12,1071,0.0
26099,13,1071,0
26100,14,1071,0.0
26101,15,1071,1.0
26102,16,1071,0.0
26103,17,1071,0.0
26104,18,1071,0.0
26105,19,1071,0
26106,20,1071,0.0
26107,21,1071,0
26108,22,1071,0.0
26109,23,1071,0.0
26110,24,1071,0.0
26111,25,1071,0
26112,0,1072,1
26113,1,1072,0
26114,2,1072,0.0
26115,3,1072,0.0
26116,4,1072,1
26117,5,1072,0
26118,6,1072,0.0
26119,7,1072,0
26120,8,1072,0
26121,9,1072,0
26122,10,1072,0
26123,11,1072,0
26124,12,1072,0.0
26125,13,1072,0
26126,14,1072,0.0
26127,15,1072,0.0
26128,16,1072,0.0
26129,17,1072,0.0
26130,18,1072,0.0
26131,19,1072,0
26132,20,1072,0.0
26133,21,1072,0
26134,22,1072,0.0
26135,23,1072,0.0
26136,24,1072,0.0
26137,25,1072,0
26138,0,1073,0
26139,1,1073,0
26140,2,1073,0.0
26141,3,1073,0.0
26142,4,1073,0
26143,5,1073,0
26144,6,1073,0.0
26145,7,1073,1
26146,8,1073,0
26147,9,1073,0
26148,10,1073,0
26149,11,1073,0
26150,12,1073,0.0
26151,13,1073,0
26152,14,1073,0.0
26153,15,1073,0.0
26154,16,1073,0.0
26155,17,1073,0.0
26156,18,1073,0.0
26157,19,1073,0
26158,20,1073,0.0
26159,21,1073,0
26160,22,1073,0.0
26161,23,1073,0.0
26162,24,1073,0.0
26163,25,1073,0
26164,0,1074,0
26165,1,1074,0
26166,2,1074,0.0
26167,3,1074,0.0
26168,4,1074,0
26169,5,1074,0
26170,6,1074,0.0
26171,7,1074,0
26172,8,1074,0
26173,9,1074,0
26174,10,1074,0
26175,11,1074,0
26176,12,1074,0.0
26177,13,1074,0
26178,14,1074,0.0
26179,15,1074,1.0
26180,16,1074,0.0
26181,17,1074,0.0
26182,18,1074,0.0
26183,19,1074,0
26184,20,1074,0.0
26185,21,1074,0
26186,22,1074,0.0
26187,23,1074,0.0
26188,24,1074,0.0
26189,25,1074,0
26190,0,1075,0
26191,1,1075,0
26192,2,1075,1.0
26193,3,1075,0.0
26194,4,1075,0
26195,5,1075,0
26196,7,1075,0
26197,8,1075,0
26198,9,1075,0
26199,10,1075,0
26200,11,1075,0
26201,13,1075,0
26202,14,1075,0.0
26203,15,1075,0.0
26204,16,1075,0.0
26205,17,1075,0.0
26206,18,1075,0.0
26207,19,1075,0
26208,20,1075,0.0
26209,21,1075,0
26210,23,1075,0.0
26211,24,1075,0.0
26212,25,1075,0
26213,0,1076,0
26214,1,1076,1
26215,2,1076,0.0
26216,3,1076,0.0
26217,4,1076,0
26218,5,1076,1
26219,6,1076,0.0
26220,7,1076,1
26221,8,1076,0
26222,9,1076,1
26223,10,1076,1
26224,11,1076,1
26225,12,1076,0.0
26226,13,1076,0
26227,14,1076,0.0
26228,15,1076,0.0
26229,16,1076,0.0
26230,17,1076,0.0
26231,18,1076,0.0
26232,19,1076,0
26233,20,1076,0.0
26234,21,1076,0
26235,22,1076,0.0
26236,23,1076,1.0
26237,24,1076,1.0
26238,25,1076,1
26239,0,1077,0
26240,1,1077,0
26241,2,1077,0.0
26242,3,1077,0.0
26243,4,1077,0
26244,5,1077,0
26245,6,1077,0.0
26246,7,1077,0
26247,8,1077,1
26248,9,1077,0
26249,10,1077,0
26250,11,1077,0
26251,12,1077,0.0
26252,13,1077,0
26253,14,1077,0.0
26254,15,1077,0.0
26255,16,1077,0.0
26256,17,1077,0.0
26257,18,1077,0.0
26258,19,1077,0
26259,20,1077,0.0
26260,21,1077,0
26261,22,1077,0.0
26262,23,1077,0.0
26263,24,1077,0.0
26264,25,1077,0
26265,0,1078,0
26266,1,1078,0
26267,2,1078,0.0
26268,3,1078,0.0
26269,4,1078,0
26270,5,1078,0
26271,6,1078,0.0
26272,7,1078,0
26273,8,1078,0
26274,9,1078,0
26275,10,1078,0
26276,11,1078,0
26277,12,1078,0.0
26278,13,1078,0
26279,14,1078,0.0
26280,15,1078,0.0
26281,16,1078,0.0
26282,17,1078,0.0
26283,18,1078,0.0
26284,19,1078,1
26285,20,1078,0.0
26286,21,1078,0
26287,22,1078,0.0
26288,23,1078,0.0
26289,24,1078,0.0
26290,25,1078,0
26291,0,1079,0
26292,1,1079,0
26293,2,1079,0.0
26294,3,1079,0.0
26295,4,1079,0
26296,5,1079,0
26297,6,1079,0.0
26298,7,1079,0
26299,8,1079,0
26300,9,1079,0
26301,10,1079,0
26302,11,1079,0
26303,12,1079,0.0
26304,13,1079,0
26305,14,1079,0.0
26306,15,1079,0.0
26307,16,1079,0.0
26308,17,1079,0.0
26309,18,1079,1.0
26310,19,1079,0
26311,20,1079,0.0
26312,21,1079,0
26313,22,1079,0.0
26314,23,1079,0.0
26315,24,1079,0.0
26316,25,1079,0
26317,0,1080,0
26318,1,1080,0
26319,2,1080,0.0
26320,3,1080,1.0
26321,4,1080,1
26322,5,1080,0
26323,6,1080,0.0
26324,7,1080,0
26325,8,1080,0
26326,9,1080,1
26327,10,1080,1
26328,11,1080,0
26329,12,1080,0.0
26330,13,1080,0
26331,14,1080,0.0
26332,15,1080,0.0
26333,16,1080,0.0
26334,17,1080,0.0
26335,18,1080,0.0
26336,19,1080,0
26337,20,1080,0.0
26338,21,1080,0
26339,22,1080,0.0
26340,23,1080,0.0
26341,24,1080,0.0
26342,25,1080,0
26343,0,1081,0
26344,1,1081,0
26345,2,1081,0.0
26346,3,1081,0.0
26347,4,1081,0
26348,5,1081,0
26349,6,1081,0.0
26350,7,1081,0
26351,8,1081,0
26352,9,1081,0
26353,10,1081,0
26354,11,1081,0
26355,12,1081,0.0
26356,13,1081,0
26357,14,1081,0.0
26358,15,1081,1.0
26359,16,1081,0.0
26360,17,1081,0.0
26361,18,1081,0.0
26362,19,1081,0
26363,20,1081,0.0
26364,21,1081,0
26365,22,1081,0.0
26366,23,1081,0.0
26367,24,1081,0.0
26368,25,1081,0
26369,0,1082,0
26370,1,1082,0
26371,2,1082,0.0
26372,3,1082,0.0
26373,4,1082,1
26374,5,1082,0
26375,6,1082,0.0
26376,7,1082,0
26377,8,1082,0
26378,9,1082,0
26379,10,1082,0
26380,11,1082,0
26381,12,1082,0.0
26382,13,1082,0
26383,14,1082,0.0
26384,15,1082,0.0
26385,16,1082,0.0
26386,17,1082,0.0
26387,18,1082,0.0
26388,19,1082,0
26389,20,1082,0.0
26390,21,1082,0
26391,22,1082,0.0
26392,23,1082,0.0
26393,24,1082,0.0
26394,25,1082,0
26395,0,1083,0
26396,1,1083,0
26397,2,1083,0.0
26398,3,1083,0.0
26399,4,1083,0
26400,5,1083,0
26401,6,1083,0.0
26402,7,1083,0
26403,8,1083,0
26404,9,1083,0
26405,10,1083,0
26406,11,1083,0
26407,12,1083,0.0
26408,13,1083,0
26409,14,1083,0.0
26410,15,1083,0.0
26411,16,1083,0.0
26412,17,1083,0.0
26413,18,1083,0.0
26414,19,1083,1
26415,20,1083,0.0
26416,21,1083,0
26417,22,1083,0.0
26418,23,1083,0.0
26419,24,1083,0.0
26420,25,1083,0
26421,0,1084,0
26422,1,1084,0
26423,2,1084,0.0
26424,3,1084,0.0
26425,4,1084,0
26426,5,1084,0
26427,6,1084,0.0
26428,7,1084,0
26429,8,1084,1
26430,9,1084,0
26431,10,1084,0
26432,11,1084,0
26433,12,1084,0.0
26434,13,1084,0
26435,14,1084,0.0
26436,15,1084,0.0
26437,16,1084,0.0
26438,17,1084,0.0
26439,18,1084,0.0
26440,19,1084,0
26441,20,1084,0.0
26442,21,1084,0
26443,22,1084,0.0
26444,23,1084,0.0
26445,24,1084,0.0
26446,25,1084,0
26447,0,1085,0
26448,1,1085,0
26449,2,1085,0.0
26450,3,1085,0.0
26451,4,1085,1
26452,5,1085,0
26453,6,1085,0.0
26454,7,1085,0
26455,8,1085,0
26456,9,1085,0
26457,10,1085,0
26458,11,1085,0
26459,12,1085,1.0
26460,13,1085,0
26461,14,1085,0.0
26462,15,1085,0.0
26463,16,1085,0.0
26464,17,1085,0.0
26465,18,1085,0.0
26466,19,1085,0
26467,20,1085,0.0
26468,21,1085,0
26469,22,1085,1.0
26470,23,1085,0.0
26471,24,1085,0.0
26472,25,1085,0
26473,0,1086,0
26474,1,1086,0
26475,2,1086,0.0
26476,3,1086,0.0
26477,4,1086,0
26478,5,1086,0
26479,6,1086,0.0
26480,7,1086,0
26481,8,1086,0
26482,9,1086,0
26483,10,1086,0
26484,11,1086,0
26485,12,1086,0.0
26486,13,1086,0
26487,14,1086,0.0
26488,15,1086,0.0
26489,16,1086,0.0
26490,17,1086,0.0
26491,18,1086,0.0
26492,19,1086,1
26493,20,1086,0.0
26494,21,1086,0
26495,22,1086,0.0
26496,23,1086,0.0
26497,24,1086,0.0
26498,25,1086,0
26499,0,1087,0
26500,1,1087,0
26501,2,1087,0.0
26502,3,1087,0.0
26503,4,1087,0
26504,5,1087,0
26505,6,1087,0.0
26506,7,1087,0
26507,8,1087,0
26508,9,1087,0
26509,10,1087,0
26510,11,1087,0
26511,12,1087,0.0
26512,13,1087,0
26513,14,1087,0.0
26514,15,1087,1.0
26515,16,1087,0.0
26516,17,1087,0.0
26517,18,1087,0.0
26518,19,1087,0
26519,20,1087,0.0
26520,21,1087,0
26521,22,1087,0.0
26522,23,1087,0.0
26523,24,1087,0.0
26524,25,1087,0
26525,0,1088,0
26526,1,1088,0
26527,2,1088,0.0
26528,3,1088,0.0
26529,4,1088,0
26530,5,1088,0
26531,6,1088,0.0
26532,7,1088,1
26533,8,1088,0
26534,9,1088,0
26535,10,1088,0
26536,11,1088,0
26537,12,1088,0.0
26538,13,1088,0
26539,14,1088,1.0
26540,15,1088,1.0
26541,16,1088,0.0
26542,17,1088,0.0
26543,18,1088,0.0
26544,19,1088,0
26545,20,1088,0.0
26546,21,1088,0
26547,22,1088,0.0
26548,23,1088,0.0
26549,24,1088,0.0
26550,25,1088,0
26551,0,1089,0
26552,1,1089,0
26553,2,1089,0.0
26554,3,1089,0.0
26555,4,1089,1
26556,5,1089,0
26557,6,1089,0.0
26558,7,1089,0
26559,8,1089,0
26560,9,1089,0
26561,10,1089,0
26562,11,1089,0
26563,12,1089,0.0
26564,13,1089,0
26565,14,1089,0.0
26566,15,1089,0.0
26567,16,1089,0.0
26568,17,1089,0.0
26569,18,1089,0.0
26570,19,1089,0
26571,20,1089,0.0
26572,21,1089,0
26573,22,1089,0.0
26574,23,1089,0.0
26575,24,1089,0.0
26576,25,1089,0
26577,0,1090,0
26578,1,1090,0
26579,2,1090,0.0
26580,3,1090,0.0
26581,4,1090,1
26582,5,1090,0
26583,6,1090,0.0
26584,7,1090,0
26585,8,1090,0
26586,9,1090,0
26587,10,1090,0
26588,11,1090,0
26589,12,1090,0.0
26590,13,1090,0
26591,14,1090,0.0
26592,15,1090,0.0
26593,16,1090,0.0
26594,17,1090,0.0
26595,18,1090,0.0
26596,19,1090,0
26597,20,1090,0.0
26598,21,1090,0
26599,22,1090,0.0
26600,23,1090,0.0
26601,24,1090,0.0
26602,25,1090,0
26603,0,1091,0
26604,1,1091,0
26605,2,1091,0.0
26606,3,1091,0.0
26607,4,1091,1
26608,5,1091,0
26609,6,1091,0.0
26610,7,1091,0
26611,8,1091,0
26612,9,1091,0
26613,10,1091,0
26614,11,1091,1
26615,12,1091,0.0
26616,13,1091,0
26617,14,1091,0.0
26618,15,1091,0.0
26619,16,1091,0.0
26620,17,1091,0.0
26621,18,1091,0.0
26622,19,1091,0
26623,20,1091,0.0
26624,21,1091,0
26625,22,1091,0.0
26626,23,1091,0.0
26627,24,1091,0.0
26628,25,1091,0
26629,0,1092,0
26630,1,1092,0
26631,2,1092,0.0
26632,3,1092,1.0
26633,4,1092,0
26634,5,1092,0
26635,6,1092,0.0
26636,7,1092,0
26637,8,1092,0
26638,9,1092,0
26639,10,1092,0
26640,11,1092,0
26641,12,1092,0.0
26642,13,1092,0
26643,14,1092,0.0
26644,15,1092,0.0
26645,16,1092,0.0
26646,17,1092,0.0
26647,18,1092,0.0
26648,19,1092,0
26649,20,1092,0.0
26650,21,1092,0
26651,22,1092,0.0
26652,23,1092,0.0
26653,24,1092,0.0
26654,25,1092,0
26655,0,1093,0
26656,1,1093,0
26657,2,1093,0.0
26658,3,1093,0.0
26659,4,1093,0
26660,5,1093,0
26661,6,1093,0.0
26662,7,1093,0
26663,8,1093,0
26664,9,1093,0
26665,10,1093,0
26666,11,1093,1
26667,12,1093,0.0
26668,13,1093,0
26669,14,1093,0.0
26670,15,1093,0.0
26671,16,1093,0.0
26672,17,1093,0.0
26673,18,1093,0.0
26674,19,1093,0
26675,20,1093,0.0
26676,21,1093,0
26677,22,1093,0.0
26678,23,1093,0.0
26679,24,1093,0.0
26680,25,1093,0
26681,0,1094,0
26682,1,1094,0
26683,2,1094,0.0
26684,3,1094,0.0
26685,4,1094,0
26686,5,1094,0
26687,6,1094,0.0
26688,7,1094,0
26689,8,1094,0
26690,9,1094,0
26691,10,1094,0
26692,11,1094,0
26693,12,1094,0.0
26694,13,1094,0
26695,14,1094,0.0
26696,15,1094,0.0
26697,16,1094,0.0
26698,17,1094,0.0
26699,18,1094,0.0
26700,19,1094,1
26701,20,1094,0.0
26702,21,1094,0
26703,22,1094,0.0
26704,23,1094,0.0
26705,24,1094,0.0
26706,25,1094,0
26707,0,1095,0
26708,1,1095,0
26709,2,1095,0.0
26710,3,1095,0.0
26711,4,1095,0
26712,5,1095,0
26713,6,1095,0.0
26714,7,1095,0
26715,8,1095,0
26716,9,1095,0
26717,10,1095,0
26718,11,1095,1
26719,12,1095,0.0
26720,13,1095,0
26721,14,1095,0.0
26722,15,1095,0.0
26723,16,1095,0.0
26724,17,1095,0.0
26725,18,1095,0.0
26726,19,1095,0
26727,20,1095,0.0
26728,21,1095,0
26729,22,1095,0.0
26730,23,1095,0.0
26731,24,1095,0.0
26732,25,1095,0
26733,0,1096,0
26734,1,1096,0
26735,2,1096,0.0
26736,3,1096,0.0
26737,4,1096,0
26738,5,1096,1
26739,6,1096,0.0
26740,7,1096,0
26741,8,1096,0
26742,9,1096,0
26743,10,1096,0
26744,11,1096,1
26745,12,1096,0.0
26746,13,1096,0
26747,14,1096,0.0
26748,15,1096,0.0
26749,16,1096,0.0
26750,17,1096,0.0
26751,18,1096,0.0
26752,19,1096,0
26753,20,1096,0.0
26754,21,1096,0
26755,22,1096,0.0
26756,23,1096,0.0
26757,24,1096,0.0
26758,25,1096,0
26759,0,1097,0
26760,1,1097,0
26761,2,1097,0.0
26762,3,1097,0.0
26763,4,1097,0
26764,5,1097,0
26765,6,1097,0.0
26766,7,1097,0
26767,8,1097,0
26768,9,1097,0
26769,10,1097,0
26770,11,1097,1
26771,12,1097,0.0
26772,13,1097,0
26773,14,1097,0.0
26774,15,1097,0.0
26775,16,1097,0.0
26776,17,1097,0.0
26777,18,1097,0.0
26778,19,1097,0
26779,20,1097,0.0
26780,21,1097,0
26781,22,1097,0.0
26782,23,1097,0.0
26783,24,1097,0.0
26784,25,1097,1
26785,0,1098,0
26786,1,1098,0
26787,2,1098,0.0
26788,3,1098,0.0
26789,4,1098,1
26790,5,1098,0
26791,6,1098,0.0
26792,7,1098,0
26793,8,1098,0
26794,9,1098,0
26795,10,1098,0
26796,11,1098,0
26797,12,1098,0.0
26798,13,1098,0
26799,14,1098,0.0
26800,15,1098,0.0
26801,16,1098,0.0
26802,17,1098,0.0
26803,18,1098,0.0
26804,19,1098,0
26805,20,1098,0.0
26806,21,1098,0
26807,22,1098,1.0
26808,23,1098,0.0
26809,24,1098,0.0
26810,25,1098,0
26811,0,1099,0
26812,1,1099,0
26813,2,1099,0.0
26814,3,1099,0.0
26815,4,1099,0
26816,5,1099,0
26817,6,1099,0.0
26818,7,1099,0
26819,8,1099,0
26820,9,1099,0
26821,10,1099,0
26822,11,1099,0
26823,12,1099,0.0
26824,13,1099,0
26825,14,1099,0.0
26826,15,1099,0.0
26827,16,1099,0.0
26828,17,1099,0.0
26829,18,1099,0.0
26830,19,1099,0
26831,20,1099,0.0
26832,21,1099,0
26833,22,1099,0.0
26834,23,1099,0.0
26835,24,1099,0.0
26836,25,1099,1
26837,0,1100,0
26838,1,1100,0
26839,2,1100,0.0
26840,3,1100,0.0
26841,4,1100,0
26842,5,1100,0
26843,6,1100,0.0
26844,7,1100,0
26845,8,1100,0
26846,9,1100,0
26847,10,1100,0
26848,11,1100,1
26849,12,1100,0.0
26850,13,1100,0
26851,14,1100,0.0
26852,15,1100,0.0
26853,16,1100,0.0
26854,17,1100,0.0
26855,18,1100,0.0
26856,19,1100,0
26857,20,1100,0.0
26858,21,1100,0
26859,22,1100,0.0
26860,23,1100,0.0
26861,24,1100,0.0
26862,25,1100,0
26863,0,1101,0
26864,1,1101,0
26865,2,1101,0.0
26866,3,1101,0.0
26867,4,1101,1
26868,5,1101,0
26869,6,1101,0.0
26870,7,1101,0
26871,8,1101,0
26872,9,1101,0
26873,10,1101,0
26874,11,1101,1
26875,12,1101,0.0
26876,13,1101,0
26877,14,1101,0.0
26878,15,1101,0.0
26879,16,1101,0.0
26880,17,1101,0.0
26881,18,1101,0.0
26882,19,1101,0
26883,20,1101,0.0
26884,21,1101,0
26885,22,1101,0.0
26886,23,1101,0.0
26887,24,1101,0.0
26888,25,1101,0
26889,0,1102,0
26890,1,1102,0
26891,2,1102,1.0
26892,3,1102,0.0
26893,4,1102,0
26894,5,1102,0
26895,6,1102,0.0
26896,7,1102,0
26897,8,1102,0
26898,9,1102,0
26899,10,1102,0
26900,11,1102,0
26901,12,1102,0.0
26902,13,1102,0
26903,14,1102,0.0
26904,15,1102,0.0
26905,16,1102,0.0
26906,17,1102,0.0
26907,18,1102,0.0
26908,19,1102,0
26909,20,1102,0.0
26910,21,1102,0
26911,22,1102,0.0
26912,23,1102,0.0
26913,24,1102,0.0
26914,25,1102,0
26915,0,1103,0
26916,1,1103,1
26917,2,1103,0.0
26918,3,1103,0.0
26919,4,1103,0
26920,5,1103,0
26921,6,1103,0.0
26922,7,1103,0
26923,8,1103,0
26924,9,1103,0
26925,10,1103,0
26926,11,1103,1
26927,12,1103,0.0
26928,13,1103,0
26929,14,1103,0.0
26930,15,1103,1.0
26931,16,1103,0.0
26932,17,1103,0.0
26933,18,1103,0.0
26934,19,1103,0
26935,20,1103,0.0
26936,21,1103,0
26937,22,1103,0.0
26938,23,1103,1.0
26939,24,1103,0.0
26940,25,1103,1
26941,0,1104,0
26942,1,1104,0
26943,2,1104,0.0
26944,3,1104,0.0
26945,4,1104,0
26946,5,1104,0
26947,6,1104,0.0
26948,7,1104,0
26949,8,1104,0
26950,9,1104,0
26951,10,1104,0
26952,11,1104,1
26953,12,1104,0.0
26954,13,1104,0
26955,14,1104,0.0
26956,15,1104,0.0
26957,16,1104,0.0
26958,17,1104,0.0
26959,18,1104,0.0
26960,19,1104,0
26961,20,1104,0.0
26962,21,1104,0
26963,22,1104,0.0
26964,23,1104,0.0
26965,24,1104,0.0
26966,25,1104,0
26967,0,1105,0
26968,1,1105,0
26969,2,1105,0.0
26970,3,1105,0.0
26971,4,1105,1
26972,5,1105,0
26973,6,1105,0.0
26974,7,1105,0
26975,8,1105,0
26976,9,1105,0
26977,10,1105,0
26978,11,1105,0
26979,12,1105,0.0
26980,13,1105,0
26981,14,1105,0.0
26982,15,1105,0.0
26983,16,1105,0.0
26984,17,1105,0.0
26985,18,1105,0.0
26986,19,1105,0
26987,20,1105,0.0
26988,21,1105,0
26989,22,1105,0.0
26990,23,1105,0.0
26991,24,1105,0.0
26992,25,1105,0
26993,0,1106,0
26994,1,1106,0
26995,2,1106,0.0
26996,3,1106,0.0
26997,4,1106,1
26998,5,1106,0
26999,6,1106,0.0
27000,7,1106,0
27001,8,1106,0
27002,9,1106,0
27003,10,1106,0
27004,11,1106,0
27005,12,1106,0.0
27006,13,1106,0
27007,14,1106,0.0
27008,15,1106,0.0
27009,16,1106,0.0
27010,17,1106,0.0
27011,18,1106,0.0
27012,19,1106,0
27013,20,1106,0.0
27014,21,1106,0
27015,22,1106,0.0
27016,23,1106,0.0
27017,24,1106,0.0
27018,25,1106,0
27019,0,1107,0
27020,1,1107,1
27021,2,1107,0.0
27022,3,1107,0.0
27023,4,1107,0
27024,5,1107,0
27025,6,1107,0.0
27026,7,1107,0
27027,8,1107,0
27028,9,1107,0
27029,10,1107,0
27030,11,1107,0
27031,12,1107,0.0
27032,13,1107,0
27033,14,1107,0.0
27034,15,1107,0.0
27035,16,1107,0.0
27036,17,1107,0.0
27037,18,1107,0.0
27038,19,1107,0
27039,20,1107,0.0
27040,21,1107,0
27041,22,1107,0.0
27042,23,1107,0.0
27043,24,1107,0.0
27044,25,1107,0
27045,0,1108,0
27046,1,1108,0
27047,2,1108,0.0
27048,3,1108,0.0
27049,4,1108,1
27050,5,1108,0
27051,6,1108,0.0
27052,7,1108,0
27053,8,1108,0
27054,9,1108,0
27055,10,1108,0
27056,11,1108,0
27057,12,1108,0.0
27058,13,1108,0
27059,14,1108,0.0
27060,15,1108,0.0
27061,16,1108,0.0
27062,17,1108,0.0
27063,18,1108,0.0
27064,19,1108,0
27065,20,1108,0.0
27066,21,1108,0
27067,22,1108,0.0
27068,23,1108,0.0
27069,24,1108,0.0
27070,25,1108,0
27071,0,1109,0
27072,1,1109,0
27073,2,1109,0.0
27074,3,1109,0.0
27075,4,1109,1
27076,5,1109,0
27077,6,1109,0.0
27078,7,1109,0
27079,8,1109,0
27080,9,1109,0
27081,10,1109,0
27082,11,1109,1
27083,12,1109,0.0
27084,13,1109,0
27085,14,1109,0.0
27086,15,1109,0.0
27087,16,1109,0.0
27088,17,1109,0.0
27089,18,1109,0.0
27090,19,1109,0
27091,20,1109,0.0
27092,21,1109,0
27093,22,1109,0.0
27094,23,1109,0.0
27095,24,1109,0.0
27096,25,1109,0
27097,0,1110,0
27098,1,1110,0
27099,2,1110,0.0
27100,3,1110,0.0
27101,4,1110,0
27102,5,1110,0
27103,6,1110,0.0
27104,7,1110,0
27105,8,1110,0
27106,9,1110,0
27107,10,1110,0
27108,11,1110,1
27109,12,1110,0.0
27110,13,1110,0
27111,14,1110,0.0
27112,15,1110,0.0
27113,16,1110,0.0
27114,17,1110,0.0
27115,18,1110,0.0
27116,19,1110,0
27117,20,1110,0.0
27118,21,1110,0
27119,22,1110,0.0
27120,23,1110,0.0
27121,24,1110,0.0
27122,25,1110,0
27123,0,1111,0
27124,1,1111,0
27125,2,1111,0.0
27126,3,1111,0.0
27127,4,1111,0
27128,5,1111,0
27129,6,1111,0.0
27130,7,1111,0
27131,8,1111,0
27132,9,1111,0
27133,10,1111,0
27134,11,1111,0
27135,12,1111,0.0
27136,13,1111,0
27137,14,1111,0.0
27138,15,1111,0.0
27139,16,1111,0.0
27140,17,1111,0.0
27141,18,1111,0.0
27142,19,1111,0
27143,20,1111,0.0
27144,21,1111,0
27145,22,1111,0.0
27146,23,1111,0.0
27147,24,1111,1.0
27148,25,1111,0
27149,0,1112,0
27150,1,1112,0
27151,2,1112,0.0
27152,3,1112,0.0
27153,4,1112,0
27154,5,1112,0
27155,6,1112,0.0
27156,7,1112,0
27157,8,1112,0
27158,9,1112,0
27159,10,1112,0
27160,11,1112,1
27161,12,1112,0.0
27162,13,1112,0
27163,14,1112,0.0
27164,15,1112,0.0
27165,16,1112,0.0
27166,17,1112,0.0
27167,18,1112,0.0
27168,19,1112,0
27169,20,1112,0.0
27170,21,1112,0
27171,22,1112,0.0
27172,23,1112,0.0
27173,24,1112,0.0
27174,25,1112,0
27175,0,1113,0
27176,1,1113,0
27177,2,1113,0.0
27178,3,1113,0.0
27179,4,1113,0
27180,5,1113,0
27181,6,1113,0.0
27182,7,1113,0
27183,8,1113,0
27184,9,1113,0
27185,10,1113,0
27186,11,1113,1
27187,12,1113,0.0
27188,13,1113,0
27189,14,1113,0.0
27190,15,1113,0.0
27191,16,1113,0.0
27192,17,1113,0.0
27193,18,1113,0.0
27194,19,1113,0
27195,20,1113,0.0
27196,21,1113,0
27197,22,1113,0.0
27198,23,1113,0.0
27199,24,1113,0.0
27200,25,1113,0
27201,0,1114,0
27202,1,1114,0
27203,2,1114,0.0
27204,3,1114,1.0
27205,4,1114,1
27206,5,1114,0
27207,6,1114,0.0
27208,7,1114,0
27209,8,1114,0
27210,9,1114,0
27211,10,1114,0
27212,11,1114,0
27213,12,1114,0.0
27214,13,1114,0
27215,14,1114,0.0
27216,15,1114,0.0
27217,16,1114,0.0
27218,17,1114,0.0
27219,18,1114,0.0
27220,19,1114,0
27221,20,1114,0.0
27222,21,1114,0
27223,22,1114,1.0
27224,23,1114,0.0
27225,24,1114,0.0
27226,25,1114,0
27227,0,1115,0
27228,1,1115,0
27229,2,1115,0.0
27230,3,1115,0.0
27231,4,1115,0
27232,5,1115,0
27233,6,1115,0.0
27234,7,1115,0
27235,8,1115,0
27236,9,1115,0
27237,10,1115,0
27238,11,1115,1
27239,12,1115,0.0
27240,13,1115,0
27241,14,1115,0.0
27242,15,1115,0.0
27243,16,1115,0.0
27244,17,1115,0.0
27245,18,1115,0.0
27246,19,1115,1
27247,20,1115,0.0
27248,21,1115,0
27249,22,1115,0.0
27250,23,1115,0.0
27251,24,1115,0.0
27252,25,1115,0
27253,0,1116,0
27254,1,1116,0
27255,2,1116,0.0
27256,3,1116,0.0
27257,4,1116,0
27258,5,1116,0
27259,6,1116,0.0
27260,7,1116,0
27261,8,1116,0
27262,9,1116,0
27263,10,1116,0
27264,11,1116,1
27265,12,1116,0.0
27266,13,1116,0
27267,14,1116,0.0
27268,15,1116,0.0
27269,16,1116,0.0
27270,17,1116,0.0
27271,18,1116,0.0
27272,19,1116,0
27273,20,1116,0.0
27274,21,1116,0
27275,22,1116,0.0
27276,23,1116,0.0
27277,24,1116,0.0
27278,25,1116,0
27279,0,1117,0
27280,1,1117,0
27281,2,1117,0.0
27282,3,1117,0.0
27283,4,1117,0
27284,5,1117,0
27285,6,1117,0.0
27286,7,1117,0
27287,8,1117,0
27288,9,1117,0
27289,10,1117,0
27290,11,1117,1
27291,12,1117,0.0
27292,13,1117,0
27293,14,1117,0.0
27294,15,1117,0.0
27295,16,1117,0.0
27296,17,1117,0.0
27297,18,1117,0.0
27298,19,1117,0
27299,20,1117,0.0
27300,21,1117,0
27301,22,1117,0.0
27302,23,1117,0.0
27303,24,1117,1.0
27304,25,1117,0
27305,0,1118,0
27306,1,1118,0
27307,2,1118,0.0
27308,3,1118,0.0
27309,4,1118,0
27310,5,1118,0
27311,6,1118,0.0
27312,7,1118,0
