RNA_id,mol_id,true_affinity,predicted_affinity,ablation,seed
TPP,Neg_lig_1213,0.0,-4.61689245021162,target_swap,2
TPP,Neg_lig_1218,0.0,-2.553032014338405,target_swap,2
TPP,Neg_lig_1226,0.0,-4.770864603597336,target_swap,2
TPP,Neg_lig_1257,0.0,-0.974980664904284,target_swap,2
TPP,Neg_lig_1273,0.0,0.9248613401513603,target_swap,2
TPP,Neg_lig_1362,0.0,-0.38037776335124907,target_swap,2
TPP,Neg_lig_1396,0.0,-4.010930896337318,target_swap,2
TPP,Neg_lig_1445,0.0,-4.257974204619644,target_swap,2
TPP,Neg_lig_1502,0.0,-1.5874055516009742,target_swap,2
TPP,Neg_lig_1522,0.0,1.272584999730208,target_swap,2
TPP,Neg_lig_1595,0.0,-2.224705018782692,target_swap,2
TPP,Neg_lig_1613,0.0,-2.184011529198515,target_swap,2
TPP,Neg_lig_1630,0.0,-1.851454943546627,target_swap,2
TPP,Neg_lig_1637,0.0,-3.7638082171972984,target_swap,2
TPP,Neg_lig_1652,0.0,-2.5716257379181835,target_swap,2
TPP,Neg_lig_1666,0.0,-1.3319193006447945,target_swap,2
TPP,Neg_lig_1682,0.0,0.743916655896645,target_swap,2
TPP,Neg_lig_1690,0.0,-0.4627858522651698,target_swap,2
TPP,Neg_lig_1747,0.0,-0.03745788541380701,target_swap,2
TPP,Neg_lig_1769,0.0,-0.7139758478839111,target_swap,2
TPP,Neg_lig_1791,0.0,-2.8088045556547465,target_swap,2
TPP,Neg_lig_1807,0.0,-0.11124764932288578,target_swap,2
TPP,Neg_lig_1829,0.0,-2.583696362601221,target_swap,2
TPP,Neg_lig_1838,0.0,-0.1790913391462663,target_swap,2
TPP,Neg_lig_1844,0.0,-1.4651608450688363,target_swap,2
TPP,Neg_lig_1866,0.0,-3.9234208191109206,target_swap,2
TPP,Neg_lig_1905,0.0,-0.1225556527975673,target_swap,2
TPP,Neg_lig_1923,0.0,-2.555165256587787,target_swap,2
TPP,Neg_lig_1927,0.0,-1.5403852730988055,target_swap,2
TPP,Neg_lig_1932,0.0,-2.637493252226352,target_swap,2
TPP,Neg_lig_1941,0.0,-2.96014199555385,target_swap,2
TPP,Neg_lig_1957,0.0,-1.94286338463795,target_swap,2
TPP,Neg_lig_121,0.0,-2.0517015967735643,target_swap,2
TPP,Neg_lig_1977,0.0,-2.6908460298735575,target_swap,2
TPP,Neg_lig_2002,0.0,-1.8070008739258165,target_swap,2
TPP,Neg_lig_2009,0.0,-1.9697353383286975,target_swap,2
TPP,Neg_lig_2014,0.0,-2.91944925658781,target_swap,2
TPP,Neg_lig_2028,0.0,-2.1079484869867793,target_swap,2
TPP,Neg_lig_2036,0.0,-1.9509915417842647,target_swap,2
TPP,Neg_lig_2061,0.0,-3.0888772618652043,target_swap,2
TPP,Neg_lig_2062,0.0,-0.9963961882172354,target_swap,2
TPP,Neg_lig_2068,0.0,-1.9405182402792294,target_swap,2
TPP,Neg_lig_2119,0.0,-1.8928010719221673,target_swap,2
TPP,Neg_lig_2140,0.0,-3.490071800676712,target_swap,2
TPP,Neg_lig_56,0.0,-1.3879541594387659,target_swap,2
TPP,Neg_lig_2176,0.0,-1.6130628569532517,target_swap,2
TPP,Neg_lig_2257,0.0,-1.258703110655694,target_swap,2
TPP,Neg_lig_2294,0.0,-1.4811652689946682,target_swap,2
TPP,Neg_lig_2335,0.0,-2.4885017010211046,target_swap,2
TPP,Neg_lig_463,0.0,-1.893185308060919,target_swap,2
TPP,Neg_lig_755,0.0,-1.678444830806062,target_swap,2
TPP,Neg_lig_2381,0.0,0.4608059121983725,target_swap,2
TPP,Neg_lig_2382,0.0,-2.9072644849923277,target_swap,2
TPP,Neg_lig_2395,0.0,-1.6461307648093397,target_swap,2
TPP,Neg_lig_1413,0.0,-4.0024516365365885,target_swap,2
TPP,Neg_lig_2407,0.0,0.751112750559118,target_swap,2
TPP,Neg_lig_2437,0.0,-2.120131260737762,target_swap,2
TPP,Neg_lig_2453,0.0,-3.3933797055148363,target_swap,2
TPP,Neg_lig_2471,0.0,-1.6296276495307227,target_swap,2
TPP,Neg_lig_2499,0.0,-2.6083115947785247,target_swap,2
TPP,Neg_lig_2504,0.0,-2.1226639676499923,target_swap,2
TPP,Neg_lig_2516,0.0,-0.9193366727590657,target_swap,2
TPP,Neg_lig_2517,0.0,-1.9414329372465184,target_swap,2
TPP,Neg_lig_2519,0.0,-3.0642960717921293,target_swap,2
TPP,Neg_lig_2552,0.0,-3.3337154091091756,target_swap,2
TPP,Neg_lig_2621,0.0,-1.4493377645803251,target_swap,2
TPP,Neg_lig_2741,0.0,-2.0102571917501217,target_swap,2
TPP,Neg_lig_2765,0.0,-2.416593407866837,target_swap,2
TPP,Neg_lig_2772,0.0,-3.051264073398703,target_swap,2
TPP,Neg_lig_2774,0.0,-1.2349628355030715,target_swap,2
TPP,Neg_lig_2839,0.0,-2.8318657960315443,target_swap,2
TPP,Neg_lig_2859,0.0,-0.2733219954347872,target_swap,2
TPP,Neg_lig_2937,0.0,0.5597487607957365,target_swap,2
TPP,Neg_lig_2949,0.0,-1.8138491853048953,target_swap,2
TPP,Neg_lig_2965,0.0,-0.5774589688274174,target_swap,2
TPP,Neg_lig_3071,0.0,-5.842035412970707,target_swap,2
TPP,Neg_lig_3092,0.0,0.06339402723794585,target_swap,2
TPP,Neg_lig_3161,0.0,-1.3209165500745348,target_swap,2
TPP,Neg_lig_1717,0.0,-0.5849550598389186,target_swap,2
TPP,Neg_lig_3253,0.0,-0.810732887085555,target_swap,2
TPP,Neg_lig_847,0.0,-1.239787752918489,target_swap,2
TPP,Neg_lig_3280,0.0,4.589375724576809,target_swap,2
TPP,Neg_lig_3298,0.0,2.2594086838447156,target_swap,2
TPP,Neg_lig_3316,0.0,1.7363134548265924,target_swap,2
TPP,Neg_lig_3318,0.0,-2.769882213929555,target_swap,2
TPP,Neg_lig_3346,0.0,-2.4346484925057874,target_swap,2
TPP,Neg_lig_3372,0.0,-4.682156673106577,target_swap,2
TPP,Neg_lig_2103,0.0,-1.643119857454848,target_swap,2
TPP,Neg_lig_3410,0.0,-1.9825066783283605,target_swap,2
ZTP,Neg_lig_175,0.0,6.843271153148825,target_swap,2
ZTP,Neg_lig_422,0.0,6.6222494728053585,target_swap,2
ZTP,Neg_lig_196,0.0,6.775497551132541,target_swap,2
ZTP,Neg_lig_899,0.0,6.679932057775574,target_swap,2
ZTP,Neg_lig_2075,0.0,6.389784530897029,target_swap,2
ZTP,Neg_lig_2351,0.0,8.070249935776943,target_swap,2
ZTP,Neg_lig_2385,0.0,6.756580084525233,target_swap,2
ZTP,Neg_lig_2831,0.0,7.723324896307145,target_swap,2
ZTP,Neg_lig_2866,0.0,7.674459833216664,target_swap,2
ZTP,Neg_lig_3159,0.0,6.565248422624845,target_swap,2
ZTP,Neg_lig_3259,0.0,6.826666025229513,target_swap,2
ZTP,Neg_lig_440,0.0,8.522455722587488,target_swap,2
ZTP,Neg_lig_3339,0.0,15.00979304349778,target_swap,2
PreQ1,Neg_lig_8,0.0,5.136903827004734,target_swap,2
PreQ1,Neg_lig_9,0.0,7.205437690288992,target_swap,2
PreQ1,Neg_lig_48,0.0,7.443816231577625,target_swap,2
PreQ1,Neg_lig_54,0.0,6.563018210350117,target_swap,2
PreQ1,Neg_lig_62,0.0,7.071097511731705,target_swap,2
PreQ1,Neg_lig_85,0.0,5.9021487787873905,target_swap,2
PreQ1,Neg_lig_99,0.0,5.9783548775481,target_swap,2
PreQ1,Neg_lig_116,0.0,5.219205822611001,target_swap,2
PreQ1,Neg_lig_182,0.0,6.221608875990975,target_swap,2
PreQ1,Neg_lig_186,0.0,5.569931376143499,target_swap,2
PreQ1,Neg_lig_189,0.0,4.801050809963252,target_swap,2
PreQ1,Neg_lig_196,0.0,8.4786408723634,target_swap,2
PreQ1,Neg_lig_197,0.0,6.844980412216064,target_swap,2
PreQ1,Neg_lig_214,0.0,4.3910717832762325,target_swap,2
PreQ1,Neg_lig_247,0.0,7.1421952219133935,target_swap,2
PreQ1,Neg_lig_249,0.0,5.333545398082015,target_swap,2
PreQ1,Neg_lig_289,0.0,7.394299381494298,target_swap,2
PreQ1,Neg_lig_296,0.0,6.746467716303339,target_swap,2
PreQ1,Neg_lig_347,0.0,7.717395472176514,target_swap,2
PreQ1,Neg_lig_363,0.0,5.904843343208586,target_swap,2
PreQ1,Neg_lig_374,0.0,2.3385951237432367,target_swap,2
PreQ1,Neg_lig_139,0.0,6.45284866347612,target_swap,2
PreQ1,Neg_lig_391,0.0,5.033228646051576,target_swap,2
PreQ1,Neg_lig_417,0.0,2.2256263644686927,target_swap,2
PreQ1,Neg_lig_481,0.0,5.364396420143174,target_swap,2
PreQ1,Neg_lig_524,0.0,5.967518749262402,target_swap,2
PreQ1,Neg_lig_528,0.0,5.92351327418941,target_swap,2
PreQ1,Neg_lig_208,0.0,7.057513257893453,target_swap,2
PreQ1,Neg_lig_545,0.0,5.428785834114043,target_swap,2
PreQ1,Neg_lig_567,0.0,4.760712480686156,target_swap,2
PreQ1,Neg_lig_611,0.0,5.288064805585596,target_swap,2
PreQ1,Neg_lig_620,0.0,4.401205645351709,target_swap,2
PreQ1,Neg_lig_637,0.0,6.674430668907692,target_swap,2
PreQ1,Neg_lig_675,0.0,8.108754617768762,target_swap,2
PreQ1,Neg_lig_677,0.0,4.289680482307585,target_swap,2
PreQ1,Neg_lig_748,0.0,5.167121100655386,target_swap,2
PreQ1,Neg_lig_765,0.0,6.396631277247024,target_swap,2
PreQ1,Neg_lig_782,0.0,7.654816115997246,target_swap,2
PreQ1,Neg_lig_828,0.0,6.770668133136409,target_swap,2
PreQ1,Neg_lig_890,0.0,4.308260058741678,target_swap,2
PreQ1,Neg_lig_926,0.0,4.7880209918347845,target_swap,2
PreQ1,Neg_lig_932,0.0,6.136671625751792,target_swap,2
PreQ1,Neg_lig_937,0.0,6.722894035673167,target_swap,2
PreQ1,Neg_lig_965,0.0,5.507297908446439,target_swap,2
PreQ1,Neg_lig_978,0.0,7.102419685546665,target_swap,2
PreQ1,Neg_lig_982,0.0,5.179145362846446,target_swap,2
PreQ1,Neg_lig_627,0.0,9.443669713975588,target_swap,2
PreQ1,Neg_lig_1026,0.0,7.967556863316242,target_swap,2
PreQ1,Neg_lig_1082,0.0,6.042907502973867,target_swap,2
PreQ1,Neg_lig_1096,0.0,5.114541196877866,target_swap,2
PreQ1,Neg_lig_1103,0.0,5.729269088406491,target_swap,2
PreQ1,Neg_lig_1114,0.0,5.53552829028119,target_swap,2
PreQ1,Neg_lig_1121,0.0,7.450973324537046,target_swap,2
PreQ1,Neg_lig_1201,0.0,6.468023763747798,target_swap,2
PreQ1,Neg_lig_1246,0.0,7.331600616155273,target_swap,2
PreQ1,Neg_lig_1251,0.0,3.4511225433816026,target_swap,2
PreQ1,Neg_lig_1255,0.0,4.98457330878902,target_swap,2
PreQ1,Neg_lig_1272,0.0,8.835919915683212,target_swap,2
PreQ1,Neg_lig_1296,0.0,5.47476931797042,target_swap,2
PreQ1,Neg_lig_1323,0.0,5.599647450100671,target_swap,2
PreQ1,Neg_lig_1327,0.0,7.127318853842192,target_swap,2
PreQ1,Neg_lig_1359,0.0,7.2229310097804,target_swap,2
PreQ1,Neg_lig_1372,0.0,7.187017423885287,target_swap,2
PreQ1,Neg_lig_1390,0.0,7.664417510913509,target_swap,2
PreQ1,Neg_lig_1423,0.0,6.276283857605633,target_swap,2
PreQ1,Neg_lig_1467,0.0,7.23349614211291,target_swap,2
PreQ1,Neg_lig_1481,0.0,6.651962300525438,target_swap,2
PreQ1,Neg_lig_1482,0.0,7.986356866670033,target_swap,2
PreQ1,Neg_lig_1491,0.0,7.182463885732132,target_swap,2
PreQ1,Neg_lig_1507,0.0,4.4748072406742025,target_swap,2
PreQ1,Neg_lig_1510,0.0,6.485912365827076,target_swap,2
PreQ1,Neg_lig_1515,0.0,7.024069262281678,target_swap,2
PreQ1,Neg_lig_1526,0.0,6.522126390161748,target_swap,2
PreQ1,Neg_lig_137,0.0,6.653200291553749,target_swap,2
PreQ1,Neg_lig_1295,0.0,8.393142611499048,target_swap,2
PreQ1,Neg_lig_1611,0.0,9.33395383311646,target_swap,2
PreQ1,Neg_lig_1626,0.0,5.758896523095665,target_swap,2
PreQ1,Neg_lig_1663,0.0,6.661698817522158,target_swap,2
PreQ1,Neg_lig_1673,0.0,5.3858043456362195,target_swap,2
PreQ1,Neg_lig_1681,0.0,7.125192380677713,target_swap,2
PreQ1,Neg_lig_1703,0.0,8.00771557035667,target_swap,2
PreQ1,Neg_lig_1737,0.0,11.023412690742916,target_swap,2
PreQ1,Neg_lig_1754,0.0,6.341882206189049,target_swap,2
PreQ1,Neg_lig_1764,0.0,8.721642576990261,target_swap,2
PreQ1,Neg_lig_1768,0.0,5.998059377945662,target_swap,2
PreQ1,Neg_lig_1777,0.0,7.507446556621171,target_swap,2
PreQ1,Neg_lig_1802,0.0,7.800455759571135,target_swap,2
PreQ1,Neg_lig_1818,0.0,5.671438845736537,target_swap,2
PreQ1,Neg_lig_1841,0.0,6.776497653203617,target_swap,2
PreQ1,Neg_lig_1863,0.0,7.832103108854535,target_swap,2
PreQ1,Neg_lig_1879,0.0,5.253696322099964,target_swap,2
PreQ1,Neg_lig_1887,0.0,4.3414715779447395,target_swap,2
PreQ1,Neg_lig_1909,0.0,4.856677806064891,target_swap,2
PreQ1,Neg_lig_1921,0.0,5.287774812679694,target_swap,2
PreQ1,Neg_lig_566,0.0,5.181418720295898,target_swap,2
PreQ1,Neg_lig_2056,0.0,5.176978566840741,target_swap,2
PreQ1,Neg_lig_2071,0.0,4.917425219970802,target_swap,2
PreQ1,Neg_lig_2086,0.0,6.419816469917855,target_swap,2
PreQ1,Neg_lig_2099,0.0,6.222459954631216,target_swap,2
PreQ1,Neg_lig_2114,0.0,8.841630112007213,target_swap,2
PreQ1,Neg_lig_2151,0.0,5.535017558675543,target_swap,2
PreQ1,Neg_lig_2164,0.0,5.0720485943345235,target_swap,2
PreQ1,Neg_lig_2178,0.0,6.456999685622646,target_swap,2
PreQ1,Neg_lig_2199,0.0,4.99040295798169,target_swap,2
PreQ1,Neg_lig_2208,0.0,5.309385853362069,target_swap,2
PreQ1,Neg_lig_2266,0.0,3.8697157597226743,target_swap,2
PreQ1,Neg_lig_2276,0.0,6.699316398495837,target_swap,2
PreQ1,Neg_lig_2285,0.0,5.766680327233316,target_swap,2
PreQ1,Neg_lig_2288,0.0,6.847643806065342,target_swap,2
PreQ1,Neg_lig_2317,0.0,8.053342538489503,target_swap,2
PreQ1,Neg_lig_2323,0.0,7.197947351587246,target_swap,2
PreQ1,Neg_lig_2341,0.0,5.177825400022977,target_swap,2
PreQ1,Neg_lig_947,0.0,7.993415210774448,target_swap,2
PreQ1,Neg_lig_2410,0.0,4.531634051579486,target_swap,2
PreQ1,Neg_lig_2476,0.0,8.664887358137305,target_swap,2
PreQ1,Neg_lig_2511,0.0,7.8884502703362,target_swap,2
PreQ1,Neg_lig_2527,0.0,5.060989620287955,target_swap,2
PreQ1,Neg_lig_1074,0.0,6.693872072116808,target_swap,2
PreQ1,Neg_lig_2546,0.0,5.314445129730642,target_swap,2
PreQ1,Neg_lig_2547,0.0,6.541904983973625,target_swap,2
PreQ1,Neg_lig_994,0.0,5.336024626991636,target_swap,2
PreQ1,Neg_lig_644,0.0,8.17865113773904,target_swap,2
PreQ1,Neg_lig_2609,0.0,6.931353402251796,target_swap,2
PreQ1,Neg_lig_2623,0.0,7.8699097131342715,target_swap,2
PreQ1,Neg_lig_2629,0.0,7.282889489130959,target_swap,2
PreQ1,Neg_lig_2651,0.0,5.650466792259352,target_swap,2
PreQ1,Neg_lig_2662,0.0,6.936937947605971,target_swap,2
PreQ1,Neg_lig_2698,0.0,6.013883823355286,target_swap,2
PreQ1,Neg_lig_2783,0.0,5.0354913354870146,target_swap,2
PreQ1,Neg_lig_2792,0.0,7.162200440398104,target_swap,2
PreQ1,Neg_lig_2806,0.0,6.237942249424602,target_swap,2
PreQ1,Neg_lig_2814,0.0,6.333036779608385,target_swap,2
PreQ1,Neg_lig_2817,0.0,10.039890793765583,target_swap,2
PreQ1,Neg_lig_2837,0.0,7.778697197931058,target_swap,2
PreQ1,Neg_lig_2874,0.0,8.49323179223702,target_swap,2
PreQ1,Neg_lig_2883,0.0,6.177535325723242,target_swap,2
PreQ1,Neg_lig_2912,0.0,7.188858818069747,target_swap,2
PreQ1,Neg_lig_2924,0.0,5.281632327113295,target_swap,2
PreQ1,Neg_lig_2939,0.0,7.761887771560344,target_swap,2
PreQ1,Neg_lig_2060,0.0,5.214281452860409,target_swap,2
PreQ1,Neg_lig_2968,0.0,6.198252557849925,target_swap,2
PreQ1,Neg_lig_2982,0.0,4.069282737893175,target_swap,2
PreQ1,Neg_lig_2991,0.0,6.020909622357366,target_swap,2
PreQ1,Neg_lig_3008,0.0,7.773468641914121,target_swap,2
PreQ1,Neg_lig_3041,0.0,7.778331575267087,target_swap,2
PreQ1,Neg_lig_3077,0.0,8.432511452839263,target_swap,2
PreQ1,Neg_lig_3094,0.0,4.663284111680698,target_swap,2
PreQ1,Neg_lig_3109,0.0,4.44017738734719,target_swap,2
PreQ1,Neg_lig_3118,0.0,5.0743575957499445,target_swap,2
PreQ1,Neg_lig_3230,0.0,3.6210808443418587,target_swap,2
PreQ1,Neg_lig_3235,0.0,5.606858367307043,target_swap,2
PreQ1,Neg_lig_3246,0.0,4.6428703211405695,target_swap,2
PreQ1,Neg_lig_3292,0.0,6.621057710202514,target_swap,2
PreQ1,Neg_lig_3321,0.0,7.583066240117939,target_swap,2
PreQ1,Neg_lig_3351,0.0,6.675589532930911,target_swap,2
PreQ1,Neg_lig_2884,0.0,6.956926023906389,target_swap,2
PreQ1,39837810,1.0,7.778856515426407,ligand_swap,0
PreQ1,9190966,1.0,3.976817542556982,ligand_swap,0
PreQ1,5661401,1.0,7.003407014507218,ligand_swap,0
PreQ1,12182839,1.0,4.549071988096738,ligand_swap,0
PreQ1,C736-0159,1.0,6.283231185366935,ligand_swap,0
PreQ1,5717805,1.0,7.357661139725325,ligand_swap,0
PreQ1,17922447,1.0,6.112076708447123,ligand_swap,0
PreQ1,8018-2852,1.0,5.318486272235598,ligand_swap,0
PreQ1,C200-4138,1.0,5.761487935618103,ligand_swap,0
PreQ1,6640-0077,1.0,5.96022585668838,ligand_swap,0
PreQ1,5201830,1.0,7.699624027595403,ligand_swap,0
PreQ1,47488116,1.0,5.998930659200922,ligand_swap,0
PreQ1,19264424,1.0,6.112600835397115,ligand_swap,0
PreQ1,5172392,1.0,8.807876150913645,ligand_swap,0
PreQ1,646976,1.0,5.868284866075004,ligand_swap,0
PreQ1,33921774,1.0,4.315527653315859,ligand_swap,0
PreQ1,5119828,1.0,6.650412868261148,ligand_swap,0
PreQ1,6357130,1.0,6.211993348643693,ligand_swap,0
PreQ1,3394-0298,1.0,7.3376479912700585,ligand_swap,0
PreQ1,D718-0691,1.0,7.961079690241825,ligand_swap,0
PreQ1,48085150,1.0,6.321571014026222,ligand_swap,0
PreQ1,5325779,1.0,5.48559021263994,ligand_swap,0
PreQ1,33557632,1.0,4.794625530357044,ligand_swap,0
PreQ1,17818802,1.0,7.684587697857285,ligand_swap,0
PreQ1,C273-0340,1.0,5.575454295950752,ligand_swap,0
PreQ1,48093352,1.0,6.41252050383715,ligand_swap,0
PreQ1,5320336,1.0,7.5562777256527225,ligand_swap,0
PreQ1,93817,1.0,6.773767554695951,ligand_swap,0
PreQ1,D454-0510,1.0,7.732667510189506,ligand_swap,0
PreQ1,5174475,1.0,8.526978702435564,ligand_swap,0
PreQ1,D434-0692,1.0,9.115844854482269,ligand_swap,0
PreQ1,NCGC00247866-04,1.0,7.749842972331822,ligand_swap,0
PreQ1,E679-0020,1.0,5.911558179589807,ligand_swap,0
PreQ1,47926615,1.0,6.5431720016616195,ligand_swap,0
PreQ1,96491,1.0,5.030790264784231,ligand_swap,0
PreQ1,E470-0146,1.0,4.567981352536698,ligand_swap,0
PreQ1,8010-4817,1.0,7.029965823404736,ligand_swap,0
PreQ1,4616-0292,1.0,7.813926711717988,ligand_swap,0
PreQ1,8014-7935,1.0,5.59008004292991,ligand_swap,0
PreQ1,8020-1571,1.0,6.824769524226394,ligand_swap,0
PreQ1,34268481,1.0,7.099096768133346,ligand_swap,0
PreQ1,42532169,1.0,6.192128759519724,ligand_swap,0
PreQ1,D033-0127,1.0,7.2081109673111134,ligand_swap,0
PreQ1,157940,1.0,3.8912571137124092,ligand_swap,0
PreQ1,3720-2377,1.0,6.589445613451325,ligand_swap,0
PreQ1,C430-1098,1.0,6.020766420173143,ligand_swap,0
PreQ1,E738-0215,1.0,9.505172970969586,ligand_swap,0
PreQ1,NCGC00165722-02,1.0,5.807895109326069,ligand_swap,0
PreQ1,26965809,1.0,8.875419108796807,ligand_swap,0
PreQ1,4013-2178,1.0,7.359836218958242,ligand_swap,0
PreQ1,5180537,1.0,6.728767283295952,ligand_swap,0
PreQ1,41650554,1.0,7.844122891432823,ligand_swap,0
PreQ1,5347443,1.0,6.859081181253704,ligand_swap,0
PreQ1,E738-0441,1.0,8.687815491369339,ligand_swap,0
PreQ1,5251-2481,1.0,9.028962674229579,ligand_swap,0
PreQ1,12766557,1.0,6.429874747318108,ligand_swap,0
PreQ1,C769-1951,1.0,6.681218695229281,ligand_swap,0
PreQ1,D072-0757,1.0,5.982908061797676,ligand_swap,0
PreQ1,26642358,1.0,7.157435994579799,ligand_swap,0
PreQ1,2810-4227,1.0,5.422860401960271,ligand_swap,0
PreQ1,8008-4440,1.0,5.775673339068305,ligand_swap,0
PreQ1,6432111,1.0,7.492002146672138,ligand_swap,0
PreQ1,20675366,1.0,5.808962424746859,ligand_swap,0
PreQ1,39666518,1.0,6.63190102637298,ligand_swap,0
PreQ1,6233-2517,1.0,7.07275980219499,ligand_swap,0
PreQ1,8388-1008,1.0,7.122473042241036,ligand_swap,0
PreQ1,D454-0054,1.0,7.513390022991342,ligand_swap,0
PreQ1,D272-0737,1.0,5.533128229272602,ligand_swap,0
PreQ1,D494-0506,1.0,7.52608433963696,ligand_swap,0
PreQ1,8020-0820,1.0,8.031874974732519,ligand_swap,0
PreQ1,C769-1565,1.0,6.056694368967609,ligand_swap,0
PreQ1,5346676,1.0,6.822244305266321,ligand_swap,0
PreQ1,92892,1.0,6.042133617337542,ligand_swap,0
PreQ1,8019-9983,1.0,5.855801990051699,ligand_swap,0
PreQ1,21582243,1.0,7.943789462815929,ligand_swap,0
PreQ1,15896825,1.0,5.951227328208293,ligand_swap,0
PreQ1,8001-8198,1.0,4.777181726549628,ligand_swap,0
PreQ1,123458,1.0,6.050171048406174,ligand_swap,0
PreQ1,8020-2578,1.0,4.7575009481195805,ligand_swap,0
PreQ1,9188721,1.0,5.995442092256934,ligand_swap,0
PreQ1,8005-0366,1.0,5.559210296087553,ligand_swap,0
PreQ1,12267434,1.0,4.409415141182177,ligand_swap,0
PreQ1,2810-4228,1.0,5.723332937652138,ligand_swap,0
PreQ1,5878848,1.0,6.893917752460209,ligand_swap,0
PreQ1,14604674,1.0,5.593593725132445,ligand_swap,0
PreQ1,42929743,1.0,4.842712828095527,ligand_swap,0
PreQ1,D150-0146,1.0,5.956443809469741,ligand_swap,0
PreQ1,0812-1025,1.0,6.066454990349817,ligand_swap,0
PreQ1,8013-2954,1.0,5.839042242059868,ligand_swap,0
PreQ1,9205277,1.0,5.848845793338171,ligand_swap,0
PreQ1,80141,1.0,5.506825885613825,ligand_swap,0
PreQ1,5236945,1.0,8.165870523287754,ligand_swap,0
PreQ1,5215844,1.0,6.068428082267799,ligand_swap,0
PreQ1,D245-0159,1.0,6.710757877386942,ligand_swap,0
PreQ1,8004-9540,1.0,6.915063481941054,ligand_swap,0
PreQ1,20674759,1.0,8.511630787212312,ligand_swap,0
PreQ1,5331322,1.0,4.27422129636615,ligand_swap,0
PreQ1,D043-0245,1.0,6.290326798479345,ligand_swap,0
PreQ1,13915713,1.0,6.316073880067805,ligand_swap,0
PreQ1,12634687,1.0,6.110267084236359,ligand_swap,0
PreQ1,8104-04425,1.0,7.370750351141955,ligand_swap,0
PreQ1,8007-0773,1.0,4.606759430574584,ligand_swap,0
PreQ1,67436,1.0,9.351650072877431,ligand_swap,0
PreQ1,4112-3380,1.0,8.163562464611866,ligand_swap,0
PreQ1,15196499,1.0,6.032533928111072,ligand_swap,0
PreQ1,12892198,1.0,7.653397514969756,ligand_swap,0
PreQ1,8019-9061,1.0,7.594125267835538,ligand_swap,0
PreQ1,4790-1176,1.0,4.325091993743083,ligand_swap,0
PreQ1,NCGC00346964-01,1.0,6.843323198027125,ligand_swap,0
PreQ1,C201-0688,1.0,7.06233418193525,ligand_swap,0
PreQ1,8018-4095,1.0,6.865370310830574,ligand_swap,0
PreQ1,14876887,1.0,5.787149474032379,ligand_swap,0
PreQ1,26633940,1.0,9.076735588122482,ligand_swap,0
PreQ1,58975776,1.0,4.9882958293992345,ligand_swap,0
PreQ1,21179623,1.0,8.312574271582578,ligand_swap,0
PreQ1,31575004,1.0,4.421794030471018,ligand_swap,0
PreQ1,8010-0067,1.0,4.9917267026748835,ligand_swap,0
PreQ1,12201213,1.0,7.14858837393695,ligand_swap,0
PreQ1,1988-0087,1.0,6.632333087807479,ligand_swap,0
PreQ1,D033-0008,1.0,8.692048245582209,ligand_swap,0
PreQ1,8020-1052,1.0,6.921275110108558,ligand_swap,0
PreQ1,3448-7906,1.0,5.711960427903806,ligand_swap,0
PreQ1,D367-0429,1.0,7.5162760823257955,ligand_swap,0
PreQ1,5695-0979,1.0,5.2200993803143465,ligand_swap,0
PreQ1,42351021,1.0,6.196686556402545,ligand_swap,0
PreQ1,16899791,1.0,4.4950422358322895,ligand_swap,0
PreQ1,57980040,1.0,5.677241030383502,ligand_swap,0
PreQ1,4112-3524,1.0,5.693335146203094,ligand_swap,0
PreQ1,18682916,1.0,5.450473250521325,ligand_swap,0
PreQ1,D300-0327,1.0,6.187953984148887,ligand_swap,0
PreQ1,4432-2269,1.0,5.587919869177959,ligand_swap,0
PreQ1,8388-1007,1.0,6.968810804808296,ligand_swap,0
PreQ1,D063-1117,1.0,8.86648403842993,ligand_swap,0
PreQ1,8020-1001,1.0,5.635113537599008,ligand_swap,0
PreQ1,D172-0423,1.0,6.4765824295979915,ligand_swap,0
PreQ1,5213078,1.0,5.995039324121638,ligand_swap,0
PreQ1,5253879,1.0,7.230160176779581,ligand_swap,0
PreQ1,5346837,1.0,4.857663492537791,ligand_swap,0
PreQ1,C908-0509,1.0,8.37762020104029,ligand_swap,0
PreQ1,8018-2966,1.0,6.1915035151358975,ligand_swap,0
PreQ1,17988292,1.0,5.815814867518112,ligand_swap,0
PreQ1,2435-0198,1.0,7.872238002926002,ligand_swap,0
PreQ1,14224931,1.0,6.085871906193038,ligand_swap,0
PreQ1,32903475,1.0,4.883078259908471,ligand_swap,0
PreQ1,31242301,1.0,5.719064534207529,ligand_swap,0
PreQ1,19297220,1.0,5.924687935909175,ligand_swap,0
PreQ1,17741735,1.0,5.52319451211739,ligand_swap,0
PreQ1,9209599,1.0,6.152376407298184,ligand_swap,0
PreQ1,C908-0403,1.0,8.57580387966096,ligand_swap,0
PreQ1,13202927,1.0,5.8401419478891885,ligand_swap,0
PreQ1,D175-0122,1.0,6.196139679594466,ligand_swap,0
PreQ1,3738-4868,1.0,6.673464376206471,ligand_swap,0
PreQ1,41830928,1.0,7.181291376232006,ligand_swap,0
PreQ1,20252371,1.0,6.150900150960279,ligand_swap,0
PreQ1,33446163,1.0,7.01214335670504,ligand_swap,0
PreQ1,D731-0066,1.0,8.289733088627802,ligand_swap,0
ZTP,2252-1548,1.0,4.326208470167172,ligand_swap,0
