,rna,mol,label
9236,103,69,0
9237,103,70,0
9238,103,71,0
9239,103,72,0
9240,103,73,0
9241,103,74,0
9242,103,75,0
9243,103,76,0
9244,103,77,0
9245,103,78,0
9246,103,79,0
9247,103,80,0
9248,103,81,0
9249,103,82,0
9250,103,83,0
9251,103,84,1
9252,103,85,0
9253,103,86,0
9254,103,87,0
9255,103,88,0
9256,104,0,0
9257,104,1,0
9258,104,2,0
9259,104,3,0
9260,104,4,0
9261,104,5,0
9262,104,6,1
9263,104,7,0
9264,104,8,0
9265,104,9,0
9266,104,10,0
9267,104,11,0
9268,104,12,0
9269,104,13,0
9270,104,14,0
9271,104,15,0
9272,104,16,1
9273,104,17,1
9274,104,18,1
9275,104,19,0
9276,104,20,0
9277,104,21,0
9278,104,22,0
9279,104,23,0
9280,104,24,0
9281,104,25,0
9282,104,26,0
9283,104,27,0
9284,104,28,1
9285,104,29,0
9286,104,30,0
9287,104,31,1
9288,104,32,0
9289,104,33,0
9290,104,34,0
9291,104,35,1
9292,104,36,1
9293,104,37,0
9294,104,38,1
9295,104,39,0
9296,104,40,0
9297,104,41,0
9298,104,42,0
9299,104,43,0
9300,104,44,0
9301,104,45,0
9302,104,46,0
9303,104,47,0
9304,104,48,1
9305,104,49,1
9306,104,50,0
9307,104,51,0
9308,104,52,1
9309,104,53,0
9310,104,54,0
9311,104,55,1
9312,104,56,1
9313,104,57,0
9314,104,58,0
9315,104,59,0
9316,104,60,0
9317,104,61,0
9318,104,62,0
9319,104,63,0
9320,104,64,0
9321,104,65,0
9322,104,66,0
9323,104,67,0
9324,104,68,1
9325,104,69,0
9326,104,70,0
9327,104,71,1
9328,104,72,0
9329,104,73,0
9330,104,74,0
9331,104,75,1
9332,104,76,0
9333,104,77,0
9334,104,78,0
9335,104,79,0
9336,104,80,0
9337,104,81,1
9338,104,82,0
9339,104,83,0
9340,104,84,1
9341,104,85,0
9342,104,86,0
9343,104,87,0
9344,104,88,0
9345,105,0,0
9346,105,1,0
9347,105,2,0
9348,105,3,1
9349,105,4,0
9350,105,5,0
9351,105,6,0
9352,105,7,1
9353,105,8,0
9354,105,9,0
9355,105,10,0
9356,105,11,0
9357,105,12,0
9358,105,13,0
9359,105,14,0
9360,105,15,0
9361,105,16,0
9362,105,17,0
9363,105,18,0
9364,105,19,0
9365,105,20,0
9366,105,21,0
9367,105,22,0
9368,105,23,0
9369,105,24,0
9370,105,25,0
9371,105,26,0
9372,105,27,0
9373,105,28,1
9374,105,29,0
9375,105,30,0
9376,105,31,0
9377,105,32,0
9378,105,33,0
9379,105,34,0
9380,105,35,0
9381,105,36,0
9382,105,37,0
9383,105,38,0
9384,105,39,0
9385,105,40,0
9386,105,41,0
9387,105,42,0
9388,105,43,0
9389,105,44,0
9390,105,45,0
9391,105,46,0
9392,105,47,0
9393,105,48,1
9394,105,49,0
9395,105,50,0
9396,105,51,0
9397,105,52,0
9398,105,53,0
9399,105,54,0
9400,105,55,1
9401,105,56,0
9402,105,57,0
9403,105,58,1
9404,105,59,0
9405,105,60,0
9406,105,61,0
9407,105,62,0
9408,105,63,0
9409,105,64,0
9410,105,65,0
9411,105,66,0
9412,105,67,0
9413,105,68,1
9414,105,69,1
9415,105,70,0
9416,105,71,0
9417,105,72,0
9418,105,73,0
9419,105,74,0
9420,105,75,0
9421,105,76,1
9422,105,77,0
9423,105,78,0
9424,105,79,0
9425,105,80,0
9426,105,81,0
9427,105,82,0
9428,105,83,1
9429,105,84,1
9430,105,85,0
9431,105,86,0
9432,105,87,0
9433,105,88,0
9434,106,0,0
9435,106,1,0
9436,106,2,0
9437,106,3,0
9438,106,4,0
9439,106,5,0
9440,106,6,0
9441,106,7,0
9442,106,8,0
9443,106,9,0
9444,106,10,0
9445,106,11,0
9446,106,12,0
9447,106,13,0
9448,106,14,0
9449,106,15,0
9450,106,16,0
9451,106,17,0
9452,106,18,0
9453,106,19,0
9454,106,20,0
9455,106,21,1
9456,106,22,0
9457,106,23,0
9458,106,24,0
9459,106,25,0
9460,106,26,0
9461,106,27,0
9462,106,28,1
9463,106,29,0
9464,106,30,0
9465,106,31,0
9466,106,32,0
9467,106,33,0
9468,106,34,0
9469,106,35,0
9470,106,36,0
9471,106,37,0
9472,106,38,0
9473,106,39,1
9474,106,40,0
9475,106,41,0
9476,106,42,0
9477,106,43,0
9478,106,44,0
9479,106,45,0
9480,106,46,0
9481,106,47,0
9482,106,48,0
9483,106,49,0
9484,106,50,0
9485,106,51,0
9486,106,52,0
9487,106,53,0
9488,106,54,0
9489,106,55,0
9490,106,56,0
9491,106,57,0
9492,106,58,0
9493,106,59,0
9494,106,60,0
9495,106,61,0
9496,106,62,1
9497,106,63,0
9498,106,64,1
9499,106,65,0
9500,106,66,0
9501,106,67,0
9502,106,68,0
9503,106,69,0
9504,106,70,0
9505,106,71,0
9506,106,72,0
9507,106,73,0
9508,106,74,0
9509,106,75,0
9510,106,76,0
9511,106,77,0
9512,106,78,0
9513,106,79,0
9514,106,80,0
9515,106,81,0
9516,106,82,0
9517,106,83,0
9518,106,84,0
9519,106,85,0
9520,106,86,0
9521,106,87,0
9522,106,88,0
9523,107,0,0
9524,107,1,1
9525,107,2,0
9526,107,3,0
9527,107,4,0
9528,107,5,0
9529,107,6,0
9530,107,7,0
9531,107,8,1
9532,107,9,0
9533,107,10,0
9534,107,11,0
9535,107,12,0
9536,107,13,0
9537,107,14,0
9538,107,15,0
9539,107,16,0
9540,107,17,0
9541,107,18,0
9542,107,19,0
9543,107,20,0
9544,107,21,0
9545,107,22,0
9546,107,23,0
9547,107,24,0
9548,107,25,0
9549,107,26,0
9550,107,27,1
9551,107,28,0
9552,107,29,0
9553,107,30,1
9554,107,31,0
9555,107,32,0
9556,107,33,0
9557,107,34,0
9558,107,35,1
9559,107,36,0
9560,107,37,0
9561,107,38,0
9562,107,39,0
9563,107,40,0
9564,107,41,0
9565,107,42,0
9566,107,43,0
9567,107,44,0
9568,107,45,0
9569,107,46,0
9570,107,47,0
9571,107,48,0
9572,107,49,0
9573,107,50,0
9574,107,51,0
9575,107,52,0
9576,107,53,0
9577,107,54,0
9578,107,55,1
9579,107,56,0
9580,107,57,0
9581,107,58,0
9582,107,59,0
9583,107,60,0
9584,107,61,0
9585,107,62,0
9586,107,63,0
9587,107,64,0
9588,107,65,0
9589,107,66,0
9590,107,67,0
9591,107,68,0
9592,107,69,0
9593,107,70,0
9594,107,71,0
9595,107,72,0
9596,107,73,0
9597,107,74,0
9598,107,75,0
9599,107,76,0
9600,107,77,0
9601,107,78,0
9602,107,79,0
9603,107,80,0
9604,107,81,0
9605,107,82,0
9606,107,83,0
9607,107,84,1
9608,107,85,0
9609,107,86,0
9610,107,87,0
9611,107,88,0
9612,108,0,0
9613,108,1,0
9614,108,2,0
9615,108,3,0
9616,108,4,0
9617,108,5,0
9618,108,6,0
9619,108,7,0
9620,108,8,0
9621,108,9,0
9622,108,10,0
9623,108,11,0
9624,108,12,0
9625,108,13,1
9626,108,14,0
9627,108,15,0
9628,108,16,0
9629,108,17,0
9630,108,18,0
9631,108,19,0
9632,108,20,0
9633,108,21,0
9634,108,22,0
9635,108,23,0
9636,108,24,0
9637,108,25,0
9638,108,26,0
9639,108,27,0
9640,108,28,1
9641,108,29,0
9642,108,30,0
9643,108,31,0
9644,108,32,0
9645,108,33,0
9646,108,34,0
9647,108,35,0
9648,108,36,0
9649,108,37,0
9650,108,38,0
9651,108,39,0
9652,108,40,0
9653,108,41,0
9654,108,42,0
9655,108,43,0
9656,108,44,0
9657,108,45,0
9658,108,46,1
9659,108,47,0
9660,108,48,1
9661,108,49,0
9662,108,50,0
9663,108,51,0
9664,108,52,0
9665,108,53,0
9666,108,54,0
9667,108,55,0
9668,108,56,1
9669,108,57,0
9670,108,58,0
9671,108,59,0
9672,108,60,0
9673,108,61,0
9674,108,62,0
9675,108,63,0
9676,108,64,0
9677,108,65,0
9678,108,66,1
9679,108,67,0
9680,108,68,0
9681,108,69,0
9682,108,70,0
9683,108,71,0
9684,108,72,0
9685,108,73,0
9686,108,74,0
9687,108,75,0
9688,108,76,0
9689,108,77,0
9690,108,78,0
9691,108,79,0
9692,108,80,0
9693,108,81,1
9694,108,82,0
9695,108,83,0
9696,108,84,1
9697,108,85,0
9698,108,86,0
9699,108,87,0
9700,108,88,0
9701,109,0,1
9702,109,1,0
9703,109,2,0
9704,109,3,0
9705,109,4,1
9706,109,5,0
9707,109,6,1
9708,109,7,0
9709,109,8,0
9710,109,9,0
9711,109,10,0
9712,109,11,0
9713,109,12,1
9714,109,13,1
9715,109,14,0
9716,109,15,0
9717,109,16,0
9718,109,17,0
9719,109,18,0
9720,109,19,0
9721,109,20,0
9722,109,21,0
9723,109,22,1
9724,109,23,0
9725,109,24,0
9726,109,25,0
9727,109,26,0
9728,109,27,0
9729,109,28,1
9730,109,29,0
9731,109,30,0
9732,109,31,0
9733,109,32,1
9734,109,33,0
9735,109,34,0
9736,109,35,0
9737,109,36,1
9738,109,37,0
9739,109,38,1
9740,109,39,0
9741,109,40,0
9742,109,41,1
9743,109,42,0
9744,109,43,0
9745,109,44,0
9746,109,45,0
9747,109,46,0
9748,109,47,0
9749,109,48,1
9750,109,49,0
9751,109,50,0
9752,109,51,0
9753,109,52,0
9754,109,53,0
9755,109,54,0
9756,109,55,1
9757,109,56,1
9758,109,57,0
9759,109,58,0
9760,109,59,0
9761,109,60,0
9762,109,61,1
9763,109,62,0
9764,109,63,0
9765,109,64,0
9766,109,65,0
9767,109,66,0
9768,109,67,0
9769,109,68,1
9770,109,69,0
9771,109,70,0
9772,109,71,1
9773,109,72,0
9774,109,73,0
9775,109,74,0
9776,109,75,0
9777,109,76,0
9778,109,77,0
9779,109,78,0
9780,109,79,0
9781,109,80,0
9782,109,81,1
9783,109,82,0
9784,109,83,1
9785,109,84,1
9786,109,85,0
9787,109,86,0
9788,109,87,0
9789,109,88,0
9790,110,0,1
9791,110,1,0
9792,110,2,0
9793,110,3,0
9794,110,4,1
9795,110,5,1
9796,110,6,1
9797,110,7,0
9798,110,8,0
9799,110,9,0
9800,110,10,0
9801,110,11,0
9802,110,12,0
9803,110,13,1
9804,110,14,0
9805,110,15,0
9806,110,16,0
9807,110,17,0
9808,110,18,0
9809,110,19,0
9810,110,20,0
9811,110,21,0
9812,110,22,0
9813,110,23,0
9814,110,24,0
9815,110,25,0
9816,110,26,0
9817,110,27,0
9818,110,28,0
9819,110,29,0
9820,110,30,0
9821,110,31,0
9822,110,32,0
9823,110,33,0
9824,110,34,0
9825,110,35,0
9826,110,36,1
9827,110,37,0
9828,110,38,0
9829,110,39,0
9830,110,40,0
9831,110,41,0
9832,110,42,0
9833,110,43,0
9834,110,44,0
9835,110,45,0
9836,110,46,0
9837,110,47,0
9838,110,48,1
9839,110,49,1
9840,110,50,0
9841,110,51,0
9842,110,52,0
9843,110,53,0
9844,110,54,0
9845,110,55,0
9846,110,56,0
9847,110,57,0
9848,110,58,0
9849,110,59,0
9850,110,60,0
9851,110,61,0
9852,110,62,0
9853,110,63,0
9854,110,64,0
9855,110,65,0
9856,110,66,0
9857,110,67,0
9858,110,68,1
9859,110,69,0
9860,110,70,0
9861,110,71,1
9862,110,72,0
9863,110,73,0
9864,110,74,0
9865,110,75,0
9866,110,76,0
9867,110,77,0
9868,110,78,0
9869,110,79,0
9870,110,80,0
9871,110,81,1
9872,110,82,0
9873,110,83,0
9874,110,84,1
9875,110,85,1
9876,110,86,0
9877,110,87,0
9878,110,88,0
9879,111,0,1
9880,111,1,0
9881,111,2,0
9882,111,3,0
9883,111,4,1
9884,111,5,1
9885,111,6,1
9886,111,7,0
9887,111,8,0
9888,111,9,0
9889,111,10,0
9890,111,11,0
9891,111,12,0
9892,111,13,1
9893,111,14,0
9894,111,15,0
9895,111,16,0
9896,111,17,0
9897,111,18,0
9898,111,19,0
9899,111,20,0
9900,111,21,0
9901,111,22,1
9902,111,23,0
9903,111,24,0
9904,111,25,0
9905,111,26,0
9906,111,27,0
9907,111,28,0
9908,111,29,0
9909,111,30,0
9910,111,31,0
9911,111,32,0
9912,111,33,0
9913,111,34,0
9914,111,35,0
9915,111,36,1
9916,111,37,0
9917,111,38,1
9918,111,39,0
9919,111,40,0
9920,111,41,1
9921,111,42,0
9922,111,43,0
9923,111,44,0
9924,111,45,0
9925,111,46,0
9926,111,47,0
9927,111,48,0
9928,111,49,1
9929,111,50,0
9930,111,51,1
9931,111,52,0
9932,111,53,0
9933,111,54,0
9934,111,55,1
9935,111,56,0
9936,111,57,0
9937,111,58,1
9938,111,59,0
9939,111,60,0
9940,111,61,1
9941,111,62,0
9942,111,63,0
9943,111,64,0
9944,111,65,0
9945,111,66,0
9946,111,67,0
9947,111,68,1
9948,111,69,0
9949,111,70,0
9950,111,71,1
9951,111,72,0
9952,111,73,0
9953,111,74,0
9954,111,75,0
9955,111,76,0
9956,111,77,0
9957,111,78,0
9958,111,79,0
9959,111,80,0
9960,111,81,1
9961,111,82,0
9962,111,83,1
9963,111,84,1
9964,111,85,1
9965,111,86,0
9966,111,87,0
9967,111,88,0
9968,112,0,0
9969,112,1,0
9970,112,2,0
9971,112,3,0
9972,112,4,0
9973,112,5,0
9974,112,6,0
9975,112,7,0
9976,112,8,0
9977,112,9,0
9978,112,10,0
9979,112,11,0
9980,112,12,0
9981,112,13,0
9982,112,14,0
9983,112,15,0
9984,112,16,0
9985,112,17,0
9986,112,18,0
9987,112,19,0
9988,112,20,0
9989,112,21,0
9990,112,22,0
9991,112,23,0
9992,112,24,0
9993,112,25,0
9994,112,26,0
9995,112,27,0
9996,112,28,0
9997,112,29,0
9998,112,30,0
9999,112,31,0
10000,112,32,0
10001,112,33,0
10002,112,34,0
10003,112,35,0
10004,112,36,1
10005,112,37,0
10006,112,38,0
10007,112,39,0
10008,112,40,0
10009,112,41,0
10010,112,42,0
10011,112,43,0
10012,112,44,0
10013,112,45,0
10014,112,46,0
10015,112,47,0
10016,112,48,0
10017,112,49,0
10018,112,50,0
10019,112,51,0
10020,112,52,0
10021,112,53,0
10022,112,54,0
10023,112,55,0
10024,112,56,0
10025,112,57,0
10026,112,58,0
10027,112,59,0
10028,112,60,0
10029,112,61,0
10030,112,62,0
10031,112,63,0
10032,112,64,0
10033,112,65,0
10034,112,66,0
10035,112,67,0
10036,112,68,0
10037,112,69,1
10038,112,70,0
10039,112,71,0
10040,112,72,0
10041,112,73,0
10042,112,74,0
10043,112,75,0
10044,112,76,0
10045,112,77,0
10046,112,78,0
10047,112,79,0
10048,112,80,0
10049,112,81,0
10050,112,82,0
10051,112,83,0
10052,112,84,0
10053,112,85,0
10054,112,86,0
10055,112,87,0
10056,112,88,0
10057,113,0,0
10058,113,1,0
10059,113,2,0
10060,113,3,0
10061,113,4,0
10062,113,5,1
10063,113,6,1
10064,113,7,0
10065,113,8,0
10066,113,9,0
10067,113,10,0
10068,113,11,0
10069,113,12,0
10070,113,13,0
10071,113,14,0
10072,113,15,0
10073,113,16,0
10074,113,17,0
10075,113,18,1
10076,113,19,0
10077,113,20,0
10078,113,21,0
10079,113,22,1
10080,113,23,0
10081,113,24,0
10082,113,25,0
10083,113,26,0
10084,113,27,0
10085,113,28,0
10086,113,29,0
10087,113,30,0
10088,113,31,1
10089,113,32,0
10090,113,33,0
10091,113,34,0
10092,113,35,1
10093,113,36,1
10094,113,37,0
10095,113,38,0
10096,113,39,0
10097,113,40,0
10098,113,41,0
10099,113,42,0
10100,113,43,0
10101,113,44,0
10102,113,45,0
10103,113,46,0
10104,113,47,0
10105,113,48,1
10106,113,49,1
10107,113,50,0
10108,113,51,0
10109,113,52,0
10110,113,53,0
10111,113,54,0
10112,113,55,0
10113,113,56,0
10114,113,57,0
10115,113,58,0
10116,113,59,0
10117,113,60,0
10118,113,61,0
10119,113,62,0
10120,113,63,0
10121,113,64,0
10122,113,65,0
10123,113,66,0
10124,113,67,0
10125,113,68,1
10126,113,69,0
10127,113,70,0
10128,113,71,1
10129,113,72,0
10130,113,73,0
10131,113,74,0
10132,113,75,1
10133,113,76,0
10134,113,77,0
10135,113,78,0
10136,113,79,0
10137,113,80,0
10138,113,81,1
10139,113,82,0
10140,113,83,0
10141,113,84,1
10142,113,85,0
10143,113,86,0
10144,113,87,0
10145,113,88,0
10146,114,0,1
10147,114,1,1
10148,114,2,0
10149,114,3,0
10150,114,4,1
10151,114,5,1
10152,114,6,1
10153,114,7,0
10154,114,8,0
10155,114,9,0
10156,114,10,0
10157,114,11,0
10158,114,12,0
10159,114,13,1
10160,114,14,0
10161,114,15,0
10162,114,16,0
10163,114,17,0
10164,114,18,1
10165,114,19,0
10166,114,20,0
10167,114,21,0
10168,114,22,1
10169,114,23,0
10170,114,24,0
10171,114,25,0
10172,114,26,0
10173,114,27,0
10174,114,28,1
10175,114,29,0
10176,114,30,0
10177,114,31,0
10178,114,32,1
10179,114,33,0
10180,114,34,0
10181,114,35,0
10182,114,36,1
10183,114,37,0
10184,114,38,1
10185,114,39,0
10186,114,40,0
10187,114,41,1
10188,114,42,0
10189,114,43,0
10190,114,44,0
10191,114,45,0
10192,114,46,0
10193,114,47,0
10194,114,48,1
10195,114,49,0
10196,114,50,0
10197,114,51,1
10198,114,52,0
10199,114,53,0
10200,114,54,0
10201,114,55,1
10202,114,56,1
10203,114,57,0
10204,114,58,1
10205,114,59,0
10206,114,60,0
10207,114,61,1
10208,114,62,0
10209,114,63,0
10210,114,64,0
10211,114,65,0
10212,114,66,1
10213,114,67,0
10214,114,68,1
10215,114,69,1
10216,114,70,0
10217,114,71,1
10218,114,72,1
10219,114,73,0
10220,114,74,0
10221,114,75,0
10222,114,76,0
10223,114,77,0
10224,114,78,0
10225,114,79,0
10226,114,80,0
10227,114,81,1
10228,114,82,0
10229,114,83,1
10230,114,84,1
10231,114,85,1
10232,114,86,0
10233,114,87,0
10234,114,88,0
10235,115,0,0
10236,115,1,0
10237,115,2,0
10238,115,3,0
10239,115,4,0
10240,115,5,0
10241,115,6,0
10242,115,7,0
10243,115,8,0
10244,115,9,0
10245,115,10,0
10246,115,11,0
10247,115,12,0
10248,115,13,0
10249,115,14,0
10250,115,15,0
10251,115,16,0
10252,115,17,0
10253,115,18,0
10254,115,19,0
10255,115,20,0
10256,115,21,0
10257,115,22,1
10258,115,23,0
10259,115,24,0
10260,115,25,0
10261,115,26,0
10262,115,27,0
10263,115,28,0
10264,115,29,0
10265,115,30,0
10266,115,31,0
10267,115,32,0
10268,115,33,0
10269,115,34,0
10270,115,35,0
10271,115,36,0
10272,115,37,0
10273,115,38,0
10274,115,39,1
10275,115,40,0
10276,115,41,0
10277,115,42,0
10278,115,43,0
10279,115,44,0
10280,115,45,0
10281,115,46,0
10282,115,47,0
10283,115,48,0
10284,115,49,0
10285,115,50,0
10286,115,51,0
10287,115,52,0
10288,115,53,1
10289,115,54,0
10290,115,55,0
10291,115,56,0
10292,115,57,0
10293,115,58,0
10294,115,59,0
10295,115,60,0
10296,115,61,0
10297,115,62,0
10298,115,63,0
10299,115,64,1
10300,115,65,0
10301,115,66,0
10302,115,67,0
10303,115,68,0
10304,115,69,0
10305,115,70,0
10306,115,71,0
10307,115,72,0
10308,115,73,0
10309,115,74,0
10310,115,75,0
10311,115,76,0
10312,115,77,0
10313,115,78,0
10314,115,79,0
10315,115,80,0
10316,115,81,0
10317,115,82,0
10318,115,83,0
10319,115,84,0
10320,115,85,0
10321,115,86,0
10322,115,87,0
10323,115,88,0
10324,116,0,0
10325,116,1,0
10326,116,2,0
10327,116,3,0
10328,116,4,0
10329,116,5,1
10330,116,6,0
10331,116,7,0
10332,116,8,0
10333,116,9,0
10334,116,10,0
10335,116,11,0
10336,116,12,0
10337,116,13,0
10338,116,14,0
10339,116,15,0
10340,116,16,0
10341,116,17,0
10342,116,18,0
10343,116,19,0
10344,116,20,0
10345,116,21,0
10346,116,22,1
10347,116,23,0
10348,116,24,0
10349,116,25,0
10350,116,26,0
10351,116,27,0
10352,116,28,0
10353,116,29,0
10354,116,30,0
10355,116,31,0
10356,116,32,0
10357,116,33,0
10358,116,34,0
10359,116,35,0
10360,116,36,0
10361,116,37,0
10362,116,38,0
10363,116,39,1
10364,116,40,0
10365,116,41,0
10366,116,42,0
10367,116,43,0
10368,116,44,0
10369,116,45,0
10370,116,46,0
10371,116,47,0
10372,116,48,0
10373,116,49,0
10374,116,50,0
10375,116,51,0
10376,116,52,0
10377,116,53,1
10378,116,54,0
10379,116,55,0
10380,116,56,0
10381,116,57,0
10382,116,58,0
10383,116,59,0
10384,116,60,0
10385,116,61,0
10386,116,62,0
10387,116,63,0
10388,116,64,0
10389,116,65,0
10390,116,66,0
10391,116,67,0
10392,116,68,0
10393,116,69,0
10394,116,70,0
10395,116,71,0
10396,116,72,0
10397,116,73,0
10398,116,74,0
10399,116,75,0
10400,116,76,0
10401,116,77,1
10402,116,78,0
10403,116,79,0
10404,116,80,0
10405,116,81,0
10406,116,82,0
10407,116,83,0
10408,116,84,0
10409,116,85,0
10410,116,86,0
10411,116,87,0
10412,116,88,0
10413,117,0,0
10414,117,1,0
10415,117,2,0
10416,117,3,0
10417,117,4,0
10418,117,5,0
10419,117,6,0
10420,117,7,0
10421,117,8,0
10422,117,9,0
10423,117,10,0
10424,117,11,0
10425,117,12,0
10426,117,13,0
10427,117,14,0
10428,117,15,0
10429,117,16,0
10430,117,17,0
10431,117,18,0
10432,117,19,0
10433,117,20,0
10434,117,21,0
10435,117,22,0
10436,117,23,0
10437,117,24,0
10438,117,25,0
10439,117,26,0
10440,117,27,0
10441,117,28,0
10442,117,29,0
10443,117,30,0
10444,117,31,0
10445,117,32,0
10446,117,33,0
10447,117,34,0
10448,117,35,0
10449,117,36,0
10450,117,37,0
10451,117,38,0
10452,117,39,0
10453,117,40,0
10454,117,41,0
10455,117,42,0
10456,117,43,0
10457,117,44,0
10458,117,45,0
10459,117,46,0
10460,117,47,0
10461,117,48,0
10462,117,49,0
10463,117,50,0
10464,117,51,0
10465,117,52,0
10466,117,53,0
10467,117,54,0
10468,117,55,0
10469,117,56,0
10470,117,57,0
10471,117,58,0
10472,117,59,0
10473,117,60,0
10474,117,61,0
10475,117,62,0
10476,117,63,0
10477,117,64,0
10478,117,65,0
10479,117,66,0
10480,117,67,0
10481,117,68,1
10482,117,69,0
10483,117,70,0
10484,117,71,0
10485,117,72,0
10486,117,73,0
10487,117,74,0
10488,117,75,0
10489,117,76,0
10490,117,77,0
10491,117,78,0
10492,117,79,0
10493,117,80,0
10494,117,81,0
10495,117,82,0
10496,117,83,0
10497,117,84,0
10498,117,85,0
10499,117,86,0
10500,117,87,0
10501,117,88,0
10502,118,0,0
10503,118,1,0
10504,118,2,0
10505,118,3,0
10506,118,4,0
10507,118,5,0
10508,118,6,1
10509,118,7,0
10510,118,8,0
10511,118,9,0
10512,118,10,0
10513,118,11,0
10514,118,12,0
10515,118,13,0
10516,118,14,0
10517,118,15,0
10518,118,16,0
10519,118,17,0
10520,118,18,1
10521,118,19,0
10522,118,20,0
10523,118,21,0
10524,118,22,1
10525,118,23,0
10526,118,24,0
10527,118,25,0
10528,118,26,0
10529,118,27,0
10530,118,28,1
10531,118,29,0
10532,118,30,0
10533,118,31,1
10534,118,32,0
10535,118,33,0
10536,118,34,0
10537,118,35,1
10538,118,36,1
10539,118,37,0
10540,118,38,0
10541,118,39,0
10542,118,40,0
10543,118,41,0
10544,118,42,0
10545,118,43,0
10546,118,44,0
10547,118,45,0
10548,118,46,0
10549,118,47,0
10550,118,48,0
10551,118,49,1
10552,118,50,0
10553,118,51,0
10554,118,52,0
10555,118,53,1
10556,118,54,0
10557,118,55,0
10558,118,56,0
10559,118,57,0
10560,118,58,0
10561,118,59,0
10562,118,60,0
10563,118,61,0
10564,118,62,0
10565,118,63,0
10566,118,64,0
10567,118,65,0
10568,118,66,0
10569,118,67,0
10570,118,68,1
10571,118,69,0
10572,118,70,0
10573,118,71,1
10574,118,72,0
10575,118,73,0
10576,118,74,0
10577,118,75,1
10578,118,76,0
10579,118,77,0
10580,118,78,0
10581,118,79,0
10582,118,80,0
10583,118,81,1
10584,118,82,0
10585,118,83,0
10586,118,84,1
10587,118,85,0
10588,118,86,0
10589,118,87,0
10590,118,88,0
10591,119,0,0
10592,119,1,0
10593,119,2,0
10594,119,3,0
10595,119,4,0
10596,119,5,0
10597,119,6,0
10598,119,7,0
10599,119,8,0
10600,119,9,0
10601,119,10,0
10602,119,11,0
10603,119,12,0
10604,119,13,0
10605,119,14,0
10606,119,15,0
10607,119,16,0
10608,119,17,0
10609,119,18,0
10610,119,19,0
10611,119,20,0
10612,119,21,0
10613,119,22,0
10614,119,23,0
10615,119,24,0
10616,119,25,0
10617,119,26,0
10618,119,27,0
10619,119,28,0
10620,119,29,0
10621,119,30,0
10622,119,31,0
10623,119,32,0
10624,119,33,0
10625,119,34,0
10626,119,35,0
10627,119,36,0
10628,119,37,0
10629,119,38,0
10630,119,39,0
10631,119,40,0
10632,119,41,0
10633,119,42,0
10634,119,43,0
10635,119,44,0
10636,119,45,0
10637,119,46,0
10638,119,47,0
10639,119,48,0
10640,119,49,0
10641,119,50,0
10642,119,51,0
10643,119,52,0
10644,119,53,0
10645,119,54,0
10646,119,55,0
10647,119,56,0
10648,119,57,0
10649,119,58,0
10650,119,59,0
10651,119,60,0
10652,119,61,0
10653,119,62,0
10654,119,63,0
10655,119,64,0
10656,119,65,0
10657,119,66,0
10658,119,67,0
10659,119,68,1
10660,119,69,0
10661,119,70,0
10662,119,71,0
10663,119,72,0
10664,119,73,0
10665,119,74,0
10666,119,75,0
10667,119,76,0
10668,119,77,0
10669,119,78,0
10670,119,79,0
10671,119,80,0
10672,119,81,0
10673,119,82,0
10674,119,83,0
10675,119,84,0
10676,119,85,0
10677,119,86,0
10678,119,87,0
10679,119,88,0
10680,120,0,0
10681,120,1,0
10682,120,2,0
10683,120,3,0
10684,120,4,0
10685,120,5,0
10686,120,6,0
10687,120,7,0
10688,120,8,0
10689,120,9,0
10690,120,10,0
10691,120,11,0
10692,120,12,0
10693,120,13,0
10694,120,14,0
10695,120,15,0
10696,120,16,0
10697,120,17,0
10698,120,18,0
10699,120,19,0
10700,120,20,0
10701,120,21,0
10702,120,22,0
10703,120,23,0
10704,120,24,0
10705,120,25,0
10706,120,26,0
10707,120,27,0
10708,120,28,0
10709,120,29,0
10710,120,30,0
10711,120,31,0
10712,120,32,0
10713,120,33,0
10714,120,34,0
10715,120,35,0
10716,120,36,0
10717,120,37,0
10718,120,38,0
10719,120,39,0
10720,120,40,0
10721,120,41,0
10722,120,42,0
10723,120,43,0
10724,120,44,0
10725,120,45,0
10726,120,46,0
10727,120,47,0
10728,120,48,0
10729,120,49,0
10730,120,50,0
10731,120,51,0
10732,120,52,0
10733,120,53,0
10734,120,54,0
10735,120,55,0
10736,120,56,0
10737,120,57,0
10738,120,58,0
10739,120,59,0
10740,120,60,0
10741,120,61,0
10742,120,62,0
10743,120,63,0
10744,120,64,0
10745,120,65,0
10746,120,66,0
10747,120,67,0
10748,120,68,1
10749,120,69,0
10750,120,70,0
10751,120,71,0
10752,120,72,0
10753,120,73,0
10754,120,74,0
10755,120,75,0
10756,120,76,0
10757,120,77,0
10758,120,78,0
10759,120,79,0
10760,120,80,0
10761,120,81,0
10762,120,82,0
10763,120,83,0
10764,120,84,0
10765,120,85,0
10766,120,86,0
10767,120,87,0
10768,120,88,0
10769,121,0,0
10770,121,1,0
10771,121,2,0
10772,121,3,0
10773,121,4,0
10774,121,5,0
10775,121,6,0
10776,121,7,0
10777,121,8,0
10778,121,9,0
10779,121,10,0
10780,121,11,0
10781,121,12,0
10782,121,13,0
10783,121,14,0
10784,121,15,0
10785,121,16,0
10786,121,17,0
10787,121,18,0
10788,121,19,0
10789,121,20,0
