RNA_id,mol_id,true_affinity,predicted_affinity,ablation,fold,seed
Target_100,93,6.397940158843994,4.4160685539245605,ligand-swap,5,1
Target_354,1923,6.92081880569458,3.6022772789001465,ligand-swap,5,1
Target_408,1306,5.568636417388916,5.823260307312012,ligand-swap,5,1
Target_352,1199,5.251811981201172,6.2047929763793945,ligand-swap,5,1
Target_347,1794,6.508638381958008,4.5720977783203125,ligand-swap,5,1
Target_451,1112,5.4685211181640625,5.683237552642822,ligand-swap,5,1
Target_234,1373,7.136677265167236,3.787672519683838,ligand-swap,5,1
Target_3,160,7.0,4.847260475158691,ligand-swap,5,1
Target_204,2194,7.221848964691162,7.412651062011719,ligand-swap,5,1
Target_259,1174,6.602059841156006,5.867053508758545,ligand-swap,5,1
Target_409,1807,5.15490198135376,5.334751129150391,ligand-swap,5,1
Target_19,1017,3.568636178970337,4.972562789916992,ligand-swap,5,1
Target_69,749,6.397940158843994,4.631014347076416,ligand-swap,5,1
Target_66,1369,5.455932140350342,4.116021156311035,ligand-swap,5,1
Target_99,1083,6.826813697814941,6.541522979736328,ligand-swap,5,1
Target_155,642,5.221848964691162,5.392920970916748,ligand-swap,5,1
Target_78,713,6.443697452545166,4.454755783081055,ligand-swap,5,1
Target_284,120,4.0,3.225971221923828,ligand-swap,5,1
Target_65,2113,5.301030158996582,5.355198383331299,ligand-swap,5,1
Target_19,1379,4.886056423187256,4.860049724578857,ligand-swap,5,1
Target_446,1112,5.839231491088867,5.521551132202148,ligand-swap,5,1
Target_3,1227,4.508638381958008,5.478708267211914,ligand-swap,5,1
Target_267,1821,4.636387825012207,5.877906799316406,ligand-swap,5,1
Target_259,769,6.455932140350342,5.84527587890625,ligand-swap,5,1
Target_159,320,7.07572078704834,6.998752593994141,ligand-swap,5,1
Target_78,166,5.602059841156006,5.474325656890869,ligand-swap,5,1
Target_65,674,4.698969841003418,3.7391858100891113,ligand-swap,5,1
Target_146,148,4.481485843658447,4.112325191497803,ligand-swap,5,1
Target_109,1374,8.301030158996582,5.804266452789307,ligand-swap,5,1
Target_356,1923,6.92081880569458,3.8153629302978516,ligand-swap,5,1
Target_97,1112,6.879426002502441,5.910296440124512,ligand-swap,5,1
Target_334,1923,6.12493896484375,3.6117305755615234,ligand-swap,5,1
Target_3,1258,5.036211967468262,5.870619297027588,ligand-swap,5,1
Target_3,1421,3.0,4.577304363250732,ligand-swap,5,1
Target_109,1918,4.40450382232666,4.949715614318848,ligand-swap,5,1
Target_408,92,4.92081880569458,6.036675453186035,ligand-swap,5,1
Target_442,1306,7.522878646850586,7.268606662750244,ligand-swap,5,1
Target_362,1923,5.636387825012207,3.7698402404785156,ligand-swap,5,1
Target_3,1170,4.28399658203125,5.031200408935547,ligand-swap,5,1
Target_64,318,5.7695512771606445,5.541706562042236,ligand-swap,5,1
Target_98,1917,4.79587984085083,6.670511722564697,ligand-swap,5,1
Target_3,675,4.0,3.316657304763794,ligand-swap,5,1
Target_79,2054,5.180456161499023,6.2637786865234375,ligand-swap,5,1
Target_146,917,5.346787452697754,5.645505428314209,ligand-swap,5,1
Target_36,1125,5.0,7.729174613952637,ligand-swap,5,1
Target_19,1826,2.522878646850586,5.560410022735596,ligand-swap,5,1
Target_135,752,5.036211967468262,4.401196002960205,ligand-swap,5,1
Target_284,396,4.0,7.501131057739258,ligand-swap,5,1
Target_146,1079,5.455932140350342,6.303279876708984,ligand-swap,5,1
Target_109,1604,5.698969841003418,4.209515571594238,ligand-swap,5,1
Target_146,2473,5.958607196807861,6.358297348022461,ligand-swap,5,1
Target_441,2113,6.958607196807861,6.5938568115234375,ligand-swap,5,1
Target_444,1611,7.045757293701172,5.084386825561523,ligand-swap,5,1
Target_79,2459,6.045757293701172,4.079328536987305,ligand-swap,5,1
Target_156,1217,4.397940158843994,4.9565958976745605,ligand-swap,5,1
Target_408,1608,6.552842140197754,4.427656173706055,ligand-swap,5,1
Target_3,271,5.698969841003418,3.188422203063965,ligand-swap,5,1
Target_222,1404,4.838632106781006,4.820011615753174,ligand-swap,5,1
Target_407,1331,5.3098039627075195,5.398257732391357,ligand-swap,5,1
Target_183,213,5.0,3.1048450469970703,ligand-swap,5,1
Target_212,1404,4.673664093017578,4.07327127456665,ligand-swap,5,1
Target_150,917,5.387216091156006,4.925693511962891,ligand-swap,5,1
Target_438,217,4.236571788787842,5.868438720703125,ligand-swap,5,1
Target_3,1915,6.698969841003418,5.266942024230957,ligand-swap,5,1
Target_83,2113,4.903090000152588,4.948550224304199,ligand-swap,5,1
Target_407,2043,4.92081880569458,5.35725736618042,ligand-swap,5,1
Target_36,242,9.0,7.595922470092773,ligand-swap,5,1
Target_281,937,6.408935546875,2.4796249866485596,ligand-swap,5,1
Target_3,685,3.166215658187866,3.6135218143463135,ligand-swap,5,1
Target_66,1112,5.537601947784424,5.750632286071777,ligand-swap,5,1
Target_19,1383,3.2596373558044434,4.131861686706543,ligand-swap,5,1
Target_257,703,5.86012077331543,3.2728705406188965,ligand-swap,5,1
Target_230,2267,4.619788646697998,6.33773136138916,ligand-swap,5,1
Target_75,624,6.548213481903076,6.066188812255859,ligand-swap,5,1
Target_169,2358,6.673664093017578,3.5499887466430664,ligand-swap,5,1
Target_262,1521,6.272784233093262,4.4712018966674805,ligand-swap,1,2
Target_232,351,6.588380336761475,5.224799633026123,ligand-swap,1,2
Target_76,123,4.301030158996582,5.318133354187012,ligand-swap,1,2
Target_127,359,7.397940158843994,7.18676233291626,ligand-swap,1,2
Target_321,2058,6.661543369293213,5.299606800079346,ligand-swap,1,2
Target_448,2384,6.200659275054932,6.296258449554443,ligand-swap,1,2
Target_3,1191,4.0,4.85576057434082,ligand-swap,1,2
Target_196,1226,4.71669864654541,4.838357925415039,ligand-swap,1,2
Target_3,1822,3.301029920578003,6.999844074249268,ligand-swap,1,2
Target_3,379,4.455932140350342,5.329815864562988,ligand-swap,1,2
Target_19,2055,6.659555912017822,5.387338638305664,ligand-swap,1,2
Target_227,364,4.698969841003418,2.60762882232666,ligand-swap,1,2
Target_3,961,6.903090000152588,5.283931732177734,ligand-swap,1,2
Target_305,242,5.481485843658447,5.790441513061523,ligand-swap,1,2
Target_99,211,5.397940158843994,7.818068981170654,ligand-swap,1,2
Target_411,345,6.9281182289123535,7.436080455780029,ligand-swap,1,2
Target_64,2147,4.0,5.521670818328857,ligand-swap,1,2
Target_3,1817,3.910094976425171,6.142090797424316,ligand-swap,1,2
Target_3,289,3.8356471061706543,4.836560249328613,ligand-swap,1,2
Target_3,2499,3.6861326694488525,4.6004638671875,ligand-swap,1,2
Target_446,359,5.649558067321777,5.654899597167969,ligand-swap,1,2
Target_3,686,3.6382720470428467,3.479058027267456,ligand-swap,1,2
Target_313,1731,5.79587984085083,5.698352813720703,ligand-swap,1,2
Target_19,943,6.136677265167236,5.288650989532471,ligand-swap,1,2
Target_146,1097,4.3565473556518555,6.562325477600098,ligand-swap,1,2
Target_169,98,5.397940158843994,6.7495856285095215,ligand-swap,1,2
Target_207,1001,6.721246242523193,6.496540069580078,ligand-swap,1,2
Target_3,1909,3.467245578765869,6.011809349060059,ligand-swap,1,2
Target_3,801,5.823908805847168,6.367557048797607,ligand-swap,1,2
Target_19,250,7.259637355804443,7.685061931610107,ligand-swap,1,2
Target_65,1374,4.823908805847168,5.221439361572266,ligand-swap,1,2
Target_447,2384,6.2441253662109375,6.278003692626953,ligand-swap,1,2
Target_378,935,5.896196365356445,5.2858405113220215,ligand-swap,1,2
Target_442,961,6.92081880569458,6.750795841217041,ligand-swap,1,2
Target_445,1710,5.955852508544922,5.3993682861328125,ligand-swap,1,2
Target_3,934,3.735182285308838,5.137848854064941,ligand-swap,1,2
Target_188,1365,6.187086582183838,4.1139092445373535,ligand-swap,1,2
Target_408,734,5.585026741027832,4.384737968444824,ligand-swap,1,2
Target_65,357,4.698969841003418,5.566234588623047,ligand-swap,1,2
Target_19,633,4.129011154174805,4.5240960121154785,ligand-swap,1,2
Target_19,1825,3.568636178970337,6.018867492675781,ligand-swap,1,2
Target_19,627,6.0,3.6856765747070312,ligand-swap,1,2
Target_3,1575,8.698969841003418,5.6515212059021,ligand-swap,1,2
Target_83,2384,5.193819999694824,5.1169867515563965,ligand-swap,1,2
Target_408,2384,5.537601947784424,6.229558944702148,ligand-swap,1,2
Target_149,155,5.07572078704834,4.745606899261475,ligand-swap,1,2
Target_3,1338,4.275723934173584,3.9355106353759766,ligand-swap,1,2
Target_409,734,5.397940158843994,4.3363356590271,ligand-swap,1,2
Target_39,756,9.09691047668457,5.9912896156311035,ligand-swap,1,2
Target_348,873,5.886056423187256,5.42403507232666,ligand-swap,1,2
Target_380,349,5.692503929138184,6.31235408782959,ligand-swap,1,2
Target_3,132,5.301030158996582,3.991346597671509,ligand-swap,1,2
Target_153,1143,5.721246242523193,5.997222900390625,ligand-swap,1,2
Target_188,2269,5.847711563110352,7.0069355964660645,ligand-swap,1,2
Target_441,1808,6.698969841003418,5.527033805847168,ligand-swap,1,2
Target_443,961,6.522878646850586,6.233337879180908,ligand-swap,1,2
Target_339,2052,6.180456161499023,5.941091537475586,ligand-swap,1,2
Target_259,1231,4.55439567565918,5.116035461425781,ligand-swap,1,2
Target_19,340,5.517126560211182,5.724466323852539,ligand-swap,1,2
Target_383,391,6.434152126312256,6.053580284118652,ligand-swap,1,2
Target_444,359,7.301030158996582,7.209615230560303,ligand-swap,1,2
Target_3,251,3.555955171585083,5.862318515777588,ligand-swap,1,2
Target_3,1945,5.602059841156006,5.8048529624938965,ligand-swap,1,2
Target_323,2058,6.166215419769287,5.292962074279785,ligand-swap,1,2
Target_205,2053,7.1191864013671875,6.895428657531738,ligand-swap,1,2
Target_139,117,3.602060079574585,6.237295627593994,ligand-swap,1,2
Target_266,216,4.471083164215088,3.3342509269714355,ligand-swap,1,2
Target_76,1258,5.221848964691162,6.732844352722168,ligand-swap,1,2
Target_64,970,4.698969841003418,5.43295955657959,ligand-swap,1,2
Target_19,933,5.946921348571777,6.056314945220947,ligand-swap,1,2
Target_3,1612,3.548213481903076,4.831764221191406,ligand-swap,1,2
Target_413,2051,5.578395843505859,6.2631635665893555,ligand-swap,1,2
Target_19,2384,4.508638381958008,5.668606758117676,ligand-swap,1,2
Target_146,1606,4.879426002502441,4.44356107711792,ligand-swap,1,2
Target_123,1252,5.886056423187256,4.802640914916992,ligand-swap,1,2
Target_109,2292,3.443697452545166,6.339900016784668,ligand-swap,1,2
Target_198,1807,4.8181562423706055,4.999218940734863,ligand-swap,1,2
Target_3,2091,6.0,6.060417175292969,ligand-swap,1,2
Target_303,242,6.638272285461426,4.979037284851074,ligand-swap,1,2
Target_405,1257,6.0,3.175835132598877,ligand-swap,1,2
Target_32,1779,6.031517028808594,7.018481731414795,ligand-swap,1,2
Target_19,785,6.903090000152588,5.977323532104492,ligand-swap,1,2
Target_3,1173,3.798602819442749,4.086617469787598,ligand-swap,1,2
Target_441,359,7.397940158843994,7.113471508026123,ligand-swap,1,2
Target_19,1808,5.3205718994140625,5.679635524749756,ligand-swap,1,2
Target_146,1368,5.823908805847168,5.507475852966309,ligand-swap,1,2
Target_20,1252,5.096909999847412,4.749078750610352,ligand-swap,1,2
Target_84,2384,6.318758964538574,5.193387985229492,ligand-swap,1,2
Target_409,734,4.853871822357178,4.3363356590271,ligand-swap,1,2
Target_436,1610,3.4621808528900146,5.0716471672058105,ligand-swap,1,2
Target_3,667,5.045757293701172,3.5625205039978027,ligand-swap,1,2
Target_99,1416,7.120273590087891,6.529735565185547,ligand-swap,1,2
Target_284,2321,4.5100417137146,5.179466247558594,ligand-swap,1,2
Target_382,349,5.692503929138184,6.397103786468506,ligand-swap,1,2
Target_100,1416,8.560667037963867,6.24041748046875,ligand-swap,1,2
Target_410,734,5.017728805541992,4.254056453704834,ligand-swap,1,2
Target_65,152,4.522878646850586,4.285228729248047,ligand-swap,1,2
Target_66,620,6.142667293548584,5.054543972015381,ligand-swap,1,2
Target_282,961,4.3565473556518555,5.370841979980469,ligand-swap,1,2
Target_19,1806,7.721246242523193,4.339427471160889,ligand-swap,1,2
Target_124,261,4.1674909591674805,3.0350663661956787,ligand-swap,1,2
Target_188,940,6.455932140350342,4.501545429229736,ligand-swap,1,2
Target_66,943,6.585026741027832,5.669651985168457,ligand-swap,1,2
Target_410,1785,4.187086582183838,3.9522006511688232,ligand-swap,1,2
Target_409,2497,4.721246242523193,4.748691558837891,ligand-swap,1,2
Target_156,691,4.709965229034424,3.2440733909606934,ligand-swap,1,2
Target_151,1279,5.173925399780273,4.938770294189453,ligand-swap,1,2
Target_57,1292,6.838632106781006,7.288194179534912,ligand-swap,1,2
Target_154,1143,5.327902317047119,5.780434608459473,ligand-swap,1,2
Target_19,1876,6.229147911071777,5.490423202514648,ligand-swap,1,2
Target_284,266,4.732828140258789,3.2171547412872314,ligand-swap,1,2
Target_85,2384,5.9281182289123535,5.376332759857178,ligand-swap,1,2
Target_69,1894,3.0,3.865309715270996,ligand-swap,1,2
Target_266,1041,4.336298942565918,4.375694751739502,ligand-swap,1,2
Target_19,121,6.619788646697998,3.500856399536133,ligand-swap,1,2
Target_3,1819,2.92081880569458,6.2646379470825195,ligand-swap,1,2
Target_19,1559,4.853871822357178,5.4029035568237305,ligand-swap,1,2
Target_19,1825,3.798602819442749,6.018867492675781,ligand-swap,1,2
Target_139,1916,5.096909999847412,6.0135698318481445,ligand-swap,1,2
Target_3,661,5.318758964538574,3.05602765083313,ligand-swap,1,2
Target_19,317,5.924453258514404,6.429529666900635,ligand-swap,1,2
Target_271,373,4.744727611541748,6.350406646728516,ligand-swap,1,2
Target_211,356,4.522878646850586,6.315433025360107,ligand-swap,1,2
Target_192,952,7.481485843658447,7.090030193328857,ligand-swap,1,2
Target_3,875,5.036211967468262,4.659147262573242,ligand-swap,1,2
Target_227,1175,6.721246242523193,5.087471008300781,ligand-swap,1,2
Target_3,611,3.311580181121826,4.332802772521973,ligand-swap,1,2
Target_266,1776,4.568636417388916,4.614157676696777,ligand-swap,1,2
Target_3,139,4.958607196807861,3.610887050628662,ligand-swap,1,2
Target_284,110,4.0,5.130242347717285,ligand-swap,1,2
Target_266,616,4.630784034729004,4.982125759124756,ligand-swap,1,2
Target_152,358,4.853871822357178,4.997542381286621,ligand-swap,1,2
Target_266,1366,3.838632106781006,3.9585177898406982,ligand-swap,1,2
Target_134,1925,5.229147911071777,5.224442005157471,ligand-swap,1,2
Target_56,1292,7.677780628204346,7.275805473327637,ligand-swap,1,2
Target_131,1825,2.744727611541748,6.803502559661865,ligand-swap,1,2
Target_324,2058,6.86966609954834,5.117023944854736,ligand-swap,1,2
Target_195,1331,7.0,8.36305046081543,ligand-swap,1,2
Target_3,1058,4.677780628204346,6.472672939300537,ligand-swap,1,2
Target_410,2384,6.522878646850586,4.494194984436035,ligand-swap,1,2
Target_3,1399,3.0043647289276123,6.147086143493652,ligand-swap,1,2
Target_227,318,6.79587984085083,6.310792446136475,ligand-swap,1,2
Target_265,1176,5.537601947784424,5.425083160400391,ligand-swap,1,2
Target_265,140,5.6575775146484375,5.769423484802246,ligand-swap,1,2
Target_63,1710,6.023650169372559,5.388082027435303,ligand-swap,1,2
Target_65,359,5.744727611541748,5.614933013916016,ligand-swap,1,2
Target_327,2058,8.593460083007812,7.8295416831970215,ligand-swap,1,2
Target_152,691,5.0,3.2605042457580566,ligand-swap,1,2
Target_154,691,5.193819999694824,3.246978998184204,ligand-swap,1,2
Target_167,247,5.397940158843994,3.437466859817505,ligand-swap,1,2
Target_160,967,5.92081880569458,5.103667259216309,ligand-swap,1,2
Target_71,1257,5.86966609954834,7.079925537109375,ligand-swap,1,2
Target_338,936,5.958607196807861,5.351487159729004,ligand-swap,1,2
Target_3,2384,7.221848964691162,6.494174003601074,ligand-swap,1,2
Target_190,819,8.180456161499023,6.097277641296387,ligand-swap,1,2
Target_167,98,5.397940158843994,7.420220851898193,ligand-swap,1,2
Target_158,1373,5.602059841156006,5.28411865234375,ligand-swap,1,2
Target_19,676,2.301029920578003,3.5648064613342285,ligand-swap,1,2
Target_61,387,5.677780628204346,4.696014881134033,ligand-swap,1,2
Target_259,93,6.251811981201172,5.3751115798950195,ligand-swap,1,2
Target_100,376,5.096909999847412,7.540916919708252,ligand-swap,1,2
Target_74,1342,7.698969841003418,7.685897350311279,ligand-swap,1,2
Target_395,391,6.471083164215088,7.061976909637451,ligand-swap,1,2
Target_77,959,8.301030158996582,6.853307247161865,ligand-swap,1,2
Target_408,734,5.4202165603637695,4.384737968444824,ligand-swap,1,2
Target_19,1729,6.721246242523193,4.640504837036133,ligand-swap,1,2
Target_3,270,3.2941362857818604,3.2149124145507812,ligand-swap,1,2
Target_283,970,3.9393022060394287,5.274005889892578,ligand-swap,1,2
Target_19,1781,4.593459606170654,4.8427348136901855,ligand-swap,1,2
Target_218,1914,3.6777806282043457,8.063112258911133,ligand-swap,1,2
Target_182,288,5.142667293548584,4.767766952514648,ligand-swap,1,2
Target_142,372,2.207608222961426,5.711854457855225,ligand-swap,1,2
Target_3,1379,3.0,5.45020055770874,ligand-swap,1,2
Target_341,936,5.79587984085083,5.192477226257324,ligand-swap,1,2
Target_350,104,6.721246242523193,6.43017578125,ligand-swap,1,2
Target_309,1785,7.744727611541748,5.258622646331787,ligand-swap,1,2
Target_63,359,5.63432502746582,5.771909713745117,ligand-swap,1,2
Target_32,790,2.4559319019317627,5.054661273956299,ligand-swap,1,2
Target_3,2349,6.221848964691162,3.2092530727386475,ligand-swap,1,2
Target_127,1785,7.397940158843994,5.132424354553223,ligand-swap,1,2
Target_3,326,3.4202163219451904,6.201651096343994,ligand-swap,1,2
Target_407,2497,4.958607196807861,4.485446453094482,ligand-swap,1,2
Target_437,231,5.638272285461426,6.156417369842529,ligand-swap,1,2
Target_360,2052,7.537601947784424,7.2476019859313965,ligand-swap,1,2
Target_19,39,5.844664096832275,4.141552925109863,ligand-swap,1,2
Target_265,328,5.494850158691406,6.167604923248291,ligand-swap,1,2
Target_377,349,5.684029579162598,6.236555099487305,ligand-swap,1,2
Target_36,819,8.180456161499023,5.598293304443359,ligand-swap,1,2
Target_3,1922,5.443697452545166,4.239626407623291,ligand-swap,1,2
Target_78,354,6.013228416442871,5.768001079559326,ligand-swap,1,2
Target_445,610,6.036684513092041,6.019416809082031,ligand-swap,1,2
Target_259,1802,6.318758964538574,6.3772735595703125,ligand-swap,1,2
Target_241,1079,3.6946487426757812,6.767678260803223,ligand-swap,1,2
Target_3,392,3.649751901626587,7.1983184814453125,ligand-swap,1,2
Target_3,2354,3.6556077003479004,3.301011085510254,ligand-swap,1,2
Target_127,961,6.7695512771606445,6.434637546539307,ligand-swap,1,2
Target_137,1916,4.958607196807861,5.373269081115723,ligand-swap,1,2
Target_265,95,5.568636417388916,5.2012834548950195,ligand-swap,1,2
Target_212,1521,0.46724560856819153,4.127203941345215,ligand-swap,1,2
Target_409,629,5.221848964691162,5.856112480163574,ligand-swap,1,2
Target_379,1911,6.3565473556518555,5.89583158493042,ligand-swap,1,2
Target_91,2384,6.267606258392334,5.023504257202148,ligand-swap,1,2
Target_179,1280,7.133121967315674,6.042319297790527,ligand-swap,1,2
Target_202,664,5.886056423187256,3.447134017944336,ligand-swap,1,2
Target_259,1043,4.408935546875,4.682557106018066,ligand-swap,1,2
Target_19,287,4.924453258514404,4.665196418762207,ligand-swap,1,2
Target_19,641,2.301029920578003,5.663636684417725,ligand-swap,1,2
Target_19,241,3.2596373558044434,6.840788841247559,ligand-swap,1,2
Target_345,1003,5.275723934173584,5.929537773132324,ligand-swap,1,2
Target_3,2138,4.408935546875,4.416553974151611,ligand-swap,1,2
Target_443,2384,7.301030158996582,6.781230926513672,ligand-swap,1,2
Target_126,770,5.552842140197754,6.42214298248291,ligand-swap,1,2
Target_3,1002,4.1674909591674805,4.7347211837768555,ligand-swap,1,2
Target_146,320,6.537601947784424,5.320075988769531,ligand-swap,1,2
Target_265,164,5.92081880569458,5.8710150718688965,ligand-swap,1,2
Target_19,1778,3.4788618087768555,5.465567588806152,ligand-swap,1,2
Target_3,2400,5.79587984085083,4.747344493865967,ligand-swap,1,2
Target_282,943,5.397940158843994,5.302023410797119,ligand-swap,1,2
Target_3,1217,5.6575775146484375,6.341272354125977,ligand-swap,1,2
Target_83,359,4.602059841156006,5.078049182891846,ligand-swap,1,2
Target_283,961,4.346787452697754,5.497666835784912,ligand-swap,1,2
Target_142,956,2.6382720470428467,5.424155235290527,ligand-swap,1,2
Target_19,1172,5.12493896484375,4.619540214538574,ligand-swap,1,2
Target_331,929,6.92081880569458,3.095872163772583,ligand-swap,1,2
Target_3,1891,3.6003262996673584,4.803961753845215,ligand-swap,1,2
Target_169,2053,6.096909999847412,6.895428657531738,ligand-swap,1,2
Target_146,263,3.7878124713897705,3.639174222946167,ligand-swap,1,2
Target_147,1152,5.79587984085083,5.464188575744629,ligand-swap,1,2
Target_309,145,6.370794296264648,6.614118576049805,ligand-swap,1,2
Target_100,1025,7.713318824768066,5.191299915313721,ligand-swap,1,2
Target_407,245,6.207608222961426,5.283291339874268,ligand-swap,1,2
Target_245,394,6.316953182220459,6.527271747589111,ligand-swap,1,2
Target_3,1017,7.397940158843994,5.254474639892578,ligand-swap,1,2
Target_63,145,6.088842391967773,5.256361961364746,ligand-swap,1,2
Target_249,213,4.337242126464844,3.0265583992004395,ligand-swap,1,2
Target_155,1279,5.070580959320068,5.208521366119385,ligand-swap,1,2
Target_33,1397,5.243896484375,4.775447845458984,ligand-swap,1,2
Target_3,257,1.6946486234664917,3.141277313232422,ligand-swap,1,2
Target_337,2052,6.107905387878418,5.906973838806152,ligand-swap,1,2
Target_227,338,6.892789840698242,6.058972358703613,ligand-swap,1,2
Target_138,1002,3.0,5.448338031768799,ligand-swap,1,2
Target_155,358,5.12493896484375,5.668107986450195,ligand-swap,1,2
Target_19,2351,2.0092172622680664,3.2170238494873047,ligand-swap,1,2
Target_3,698,4.958607196807861,2.8563666343688965,ligand-swap,1,2
Target_237,1079,7.386157989501953,7.2607035636901855,ligand-swap,1,2
Target_191,952,7.236571788787842,7.037477970123291,ligand-swap,1,2
Target_444,961,6.619788646697998,6.735785007476807,ligand-swap,1,2
Target_125,2060,4.698969841003418,5.584805488586426,ligand-swap,1,2
Target_32,1083,3.301029920578003,6.955722332000732,ligand-swap,1,2
Target_3,2268,3.665546178817749,5.771101951599121,ligand-swap,1,2
Target_284,696,4.484126091003418,3.7699427604675293,ligand-swap,1,2
Target_265,671,5.638272285461426,5.705453395843506,ligand-swap,1,2
Target_410,1392,5.408935546875,4.640690803527832,ligand-swap,1,2
Target_78,712,5.15490198135376,4.480088710784912,ligand-swap,1,2
Target_60,693,6.823908805847168,4.212871551513672,ligand-swap,1,2
Target_100,262,5.096909999847412,5.131306171417236,ligand-swap,1,2
Target_3,683,3.6252517700195312,3.9024741649627686,ligand-swap,1,2
Target_266,1604,4.490797519683838,3.756434202194214,ligand-swap,1,2
Target_378,2046,5.005682945251465,4.882535457611084,ligand-swap,1,2
Target_185,151,5.301030158996582,4.033337593078613,ligand-swap,1,2
Target_127,2147,5.397940158843994,7.118862628936768,ligand-swap,1,2
Target_66,1927,6.15490198135376,5.405068397521973,ligand-swap,1,2
Target_142,264,2.853872060775757,2.615056037902832,ligand-swap,1,2
Target_30,1170,5.602059841156006,4.395243167877197,ligand-swap,1,2
Target_99,1059,6.494850158691406,7.378742694854736,ligand-swap,1,2
Target_19,406,6.32239294052124,4.703942775726318,ligand-swap,1,2
Target_166,98,6.732828140258789,6.973545551300049,ligand-swap,1,2
Target_188,276,6.455932140350342,3.1709794998168945,ligand-swap,1,2
Target_345,873,6.568636417388916,6.251650810241699,ligand-swap,1,2
Target_6,1110,6.647817611694336,7.7119832038879395,ligand-swap,1,2
Target_3,643,3.863279342651367,3.0117456912994385,ligand-swap,1,2
Target_4,742,4.0,5.6276535987854,ligand-swap,1,2
Target_65,1808,4.602059841156006,5.260953426361084,ligand-swap,1,2
Target_66,115,5.7695512771606445,4.426318168640137,ligand-swap,1,2
Target_138,1916,4.958607196807861,5.869376182556152,ligand-swap,1,2
Target_445,145,6.057000637054443,5.235788345336914,ligand-swap,1,2
Target_375,935,5.295849323272705,5.292829990386963,ligand-swap,1,2
Target_361,2052,7.886056423187256,7.2887139320373535,ligand-swap,1,2
Target_3,991,3.609064817428589,5.291914463043213,ligand-swap,1,2
Target_337,936,5.337242126464844,5.320294380187988,ligand-swap,1,2
Target_146,630,4.494850158691406,6.484867095947266,ligand-swap,1,2
Target_19,682,2.522878646850586,3.7091870307922363,ligand-swap,1,2
Target_352,1335,6.221848964691162,5.983096122741699,ligand-swap,1,2
Target_3,1846,3.3575353622436523,6.332895278930664,ligand-swap,1,2
Target_66,629,6.0,6.109825134277344,ligand-swap,1,2
Target_99,376,6.853871822357178,7.177524089813232,ligand-swap,1,2
Target_267,678,4.374687671661377,4.406386852264404,ligand-swap,1,2
Target_322,2058,5.882728576660156,5.213042259216309,ligand-swap,1,2
Target_109,619,7.494850158691406,4.643567085266113,ligand-swap,2,2
Target_198,288,4.853871822357178,4.261059761047363,ligand-swap,2,2
Target_6,1903,7.301030158996582,7.8111677169799805,ligand-swap,2,2
Target_19,1168,6.0,6.038166046142578,ligand-swap,2,2
Target_281,897,5.096909999847412,3.4398958683013916,ligand-swap,2,2
Target_352,1362,6.494850158691406,5.65623664855957,ligand-swap,2,2
Target_345,2379,6.619788646697998,6.467823028564453,ligand-swap,2,2
Target_40,969,5.337242126464844,6.611761093139648,ligand-swap,2,2
Target_245,124,6.289036750793457,4.7440667152404785,ligand-swap,2,2
Target_446,710,5.456925868988037,5.739808559417725,ligand-swap,2,2
Target_3,1601,7.0,3.882850170135498,ligand-swap,2,2
Target_224,210,4.0,7.586338043212891,ligand-swap,2,2
Target_266,614,4.560667514801025,2.6801390647888184,ligand-swap,2,2
Target_411,716,8.455931663513184,3.0633316040039062,ligand-swap,2,2
Target_3,1181,3.616184711456299,6.321512222290039,ligand-swap,2,2
Target_19,2384,6.15490198135376,5.194897651672363,ligand-swap,2,2
Target_445,1785,5.639785289764404,5.061759948730469,ligand-swap,2,2
Target_3,672,5.823908805847168,3.3105297088623047,ligand-swap,2,2
Target_3,680,3.396855592727661,2.9010491371154785,ligand-swap,2,2
Target_285,213,4.0,5.809586524963379,ligand-swap,2,2
Target_307,145,6.715343952178955,6.202409744262695,ligand-swap,2,2
Target_63,1785,5.69293212890625,5.042780876159668,ligand-swap,2,2
Target_112,970,3.102372884750366,4.541601181030273,ligand-swap,2,2
Target_19,130,2.522878646850586,3.1745362281799316,ligand-swap,2,2
Target_3,756,5.455932140350342,5.540006637573242,ligand-swap,2,2
Target_3,1398,5.443697452545166,5.146833896636963,ligand-swap,2,2
Target_390,391,6.301030158996582,7.477680206298828,ligand-swap,2,2
Target_19,361,5.619788646697998,5.01368522644043,ligand-swap,2,2
Target_3,1371,3.8446638584136963,5.87563419342041,ligand-swap,2,2
Target_188,126,7.4685211181640625,3.995511531829834,ligand-swap,2,2
Target_100,2267,8.886056900024414,4.8534345626831055,ligand-swap,2,2
Target_3,966,3.9788107872009277,4.500653266906738,ligand-swap,2,2
Target_166,151,6.425968647003174,5.599386215209961,ligand-swap,2,2
Target_61,255,4.853871822357178,3.3980798721313477,ligand-swap,2,2
Target_146,2275,5.7695512771606445,6.1426496505737305,ligand-swap,2,2
Target_87,2384,5.756961822509766,5.115789890289307,ligand-swap,2,2
Target_266,642,6.823908805847168,4.3639678955078125,ligand-swap,2,2
Target_5,2057,3.221848726272583,5.876877784729004,ligand-swap,2,2
Target_66,734,5.397940158843994,4.755561828613281,ligand-swap,2,2
Target_432,1125,6.481485843658447,5.460612773895264,ligand-swap,2,2
Target_265,1594,5.318758964538574,5.645715713500977,ligand-swap,2,2
